Numéro;Date de création;Responsable;Statut;Étape en cours;Valeur
243;09/05/2026 11:53:06;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;552.47
244;09/05/2026 11:53:06;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;481.98
245;09/05/2026 11:40:31;;Souscription en cours;Coordonnées personnelles;919.46
246;09/05/2026 11:40:31;;Souscription en cours;Coordonnées personnelles;241.02
247;09/05/2026 11:38:21;;Dossier refusé;Saisie société;289.62
248;09/05/2026 11:38:21;;Dossier refusé;Saisie société;582.56
249;09/05/2026 11:32:35;;Souscription en cours;Signature Contrat;786.50
250;09/05/2026 11:32:35;;Souscription en cours;Signature Contrat;421.60
251;09/05/2026 11:31:27;;Souscription en cours;Informations complémentaires (Etablissements, etc.);839.70
252;09/05/2026 11:31:27;;Souscription en cours;Informations complémentaires (Etablissements, etc.);324.94
253;09/05/2026 11:23:42;;Souscription en cours;Coordonnées personnelles;866.51
254;09/05/2026 11:23:42;;Souscription en cours;Coordonnées personnelles;257.67
255;09/05/2026 11:20:19;;Dossier refusé;Signature Contrat;694.97
256;09/05/2026 11:20:19;;Dossier refusé;Signature Contrat;118.55
257;09/05/2026 11:18:56;;Souscription en cours;Choix de l'offre et livraison;525.44
258;09/05/2026 11:18:56;;Souscription en cours;Choix de l'offre et livraison;904.69
259;09/05/2026 11:14:04;;Souscription en cours;Coordonnées personnelles;450.35
260;09/05/2026 11:14:04;;Souscription en cours;Coordonnées personnelles;948.71
261;09/05/2026 11:11:17;Hugo MARTIN;Dossier refusé;Signature Contrat;740.99
262;09/05/2026 11:11:17;Hugo MARTIN;Dossier refusé;Signature Contrat;913.54
263;09/05/2026 11:09:00;;Souscription en cours;Signature Contrat;443.80
264;09/05/2026 11:09:00;;Souscription en cours;Signature Contrat;289.64
265;09/05/2026 11:04:21;Hugo MARTIN;Dossier validé;Parcours terminé;237.98
266;09/05/2026 11:04:21;Hugo MARTIN;Dossier validé;Parcours terminé;642.63
267;09/05/2026 11:01:20;;Souscription en cours;Coordonnées personnelles;728.11
268;09/05/2026 11:01:20;;Souscription en cours;Coordonnées personnelles;609.08
269;09/05/2026 10:54:54;;Souscription en cours;Choix de l'offre et livraison;775.06
270;09/05/2026 10:54:54;;Souscription en cours;Choix de l'offre et livraison;218.41
271;09/05/2026 10:51:22;;Dossier refusé;Saisie société;349.69
272;09/05/2026 10:51:22;;Dossier refusé;Saisie société;117.58
273;09/05/2026 10:48:18;;Souscription en cours;Choix de l'offre et livraison;205.75
274;09/05/2026 10:48:18;;Souscription en cours;Choix de l'offre et livraison;514.10
275;09/05/2026 10:46:55;;Dossier refusé;Saisie société;334.98
276;09/05/2026 10:46:55;;Dossier refusé;Saisie société;145.66
277;09/05/2026 10:45:23;;Dossier refusé;Choix de l'offre et livraison;546.75
278;09/05/2026 10:45:23;;Dossier refusé;Choix de l'offre et livraison;115.95
279;09/05/2026 10:43:43;;Dossier validé;Parcours terminé;729.12
280;09/05/2026 10:43:43;;Dossier validé;Parcours terminé;679.56
281;09/05/2026 10:42:58;;Souscription en cours;Coordonnées personnelles;614.34
282;09/05/2026 10:42:58;;Souscription en cours;Coordonnées personnelles;305.90
283;09/05/2026 10:38:30;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;498.07
284;09/05/2026 10:38:30;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;785.61
285;09/05/2026 10:33:38;;Souscription en cours;Coordonnées personnelles;519.82
286;09/05/2026 10:33:38;;Souscription en cours;Coordonnées personnelles;140.39
287;09/05/2026 10:21:36;;Souscription en cours;Choix de l'offre et livraison;990.86
288;09/05/2026 10:21:36;;Souscription en cours;Choix de l'offre et livraison;690.21
289;09/05/2026 10:20:32;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;299.33
290;09/05/2026 10:20:32;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;294.49
291;09/05/2026 10:19:27;;Souscription en cours;Vérification d'identité;897.23
292;09/05/2026 10:19:27;;Souscription en cours;Vérification d'identité;896.61
293;09/05/2026 10:16:26;;Dossier validé;Parcours terminé;311.59
294;09/05/2026 10:16:26;;Dossier validé;Parcours terminé;573.48
295;09/05/2026 10:13:11;;Dossier validé;Parcours terminé;109.09
296;09/05/2026 10:13:11;;Dossier validé;Parcours terminé;158.38
297;09/05/2026 10:11:00;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;611.21
298;09/05/2026 10:11:00;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;494.00
299;09/05/2026 10:08:09;;Souscription en cours;Coordonnées personnelles;158.14
300;09/05/2026 10:08:09;;Souscription en cours;Coordonnées personnelles;821.99
301;09/05/2026 09:48:52;;Souscription en cours;Coordonnées personnelles;144.14
302;09/05/2026 09:48:52;;Souscription en cours;Coordonnées personnelles;470.07
303;09/05/2026 09:42:18;;Dossier validé;Parcours terminé;924.81
304;09/05/2026 09:42:18;;Dossier validé;Parcours terminé;699.81
305;09/05/2026 09:37:46;;Souscription en cours;Choix de l'offre et livraison;800.80
306;09/05/2026 09:37:46;;Souscription en cours;Choix de l'offre et livraison;341.17
307;09/05/2026 09:36:23;;Souscription en cours;Coordonnées personnelles;979.50
308;09/05/2026 09:36:23;;Souscription en cours;Coordonnées personnelles;370.50
309;09/05/2026 09:33:25;;Souscription en cours;Vérification d'identité;158.03
310;09/05/2026 09:33:25;;Souscription en cours;Vérification d'identité;722.69
311;09/05/2026 09:28:07;;Souscription en cours;Coordonnées personnelles;258.14
312;09/05/2026 09:28:07;;Souscription en cours;Coordonnées personnelles;184.52
313;09/05/2026 09:26:09;;Souscription en cours;Coordonnées personnelles;205.06
314;09/05/2026 09:26:09;;Souscription en cours;Coordonnées personnelles;286.19
315;09/05/2026 09:11:18;;Dossier validé;Parcours terminé;285.37
316;09/05/2026 09:11:18;;Dossier validé;Parcours terminé;177.42
317;09/05/2026 08:44:41;;Souscription en cours;Coordonnées personnelles;500.38
318;09/05/2026 08:44:41;;Souscription en cours;Coordonnées personnelles;660.59
319;09/05/2026 08:24:37;;Souscription en cours;Coordonnées personnelles;570.95
320;09/05/2026 08:24:37;;Souscription en cours;Coordonnées personnelles;982.53
321;09/05/2026 08:16:08;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;996.27
322;09/05/2026 08:16:08;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;597.55
323;09/05/2026 08:12:47;;Souscription en cours;Signature Contrat;893.59
324;09/05/2026 08:12:47;;Souscription en cours;Signature Contrat;358.23
325;09/05/2026 07:57:57;;Dossier validé;Parcours terminé;483.34
326;09/05/2026 07:57:57;;Dossier validé;Parcours terminé;548.89
327;09/05/2026 07:41:14;;Dossier validé;Parcours terminé;141.56
328;09/05/2026 07:41:14;;Dossier validé;Parcours terminé;277.98
329;09/05/2026 03:17:48;;Souscription en cours;Vérification d'identité;618.62
330;09/05/2026 03:17:48;;Souscription en cours;Vérification d'identité;975.86
331;09/05/2026 02:36:18;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;572.13
332;09/05/2026 02:36:18;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;264.45
333;09/05/2026 02:27:22;;Souscription en cours;Vérification d'identité;837.97
334;09/05/2026 02:27:22;;Souscription en cours;Vérification d'identité;477.38
335;09/05/2026 02:05:59;;Souscription en cours;Choix de l'offre et livraison;409.70
336;09/05/2026 02:05:59;;Souscription en cours;Choix de l'offre et livraison;187.32
337;09/05/2026 01:08:20;;Souscription en cours;Choix de l'offre et livraison;742.51
338;09/05/2026 01:08:20;;Souscription en cours;Choix de l'offre et livraison;580.46
339;09/05/2026 00:52:01;;Souscription en cours;Informations complémentaires (Etablissements, etc.);793.53
340;09/05/2026 00:52:01;;Souscription en cours;Informations complémentaires (Etablissements, etc.);575.63
341;09/05/2026 00:47:16;;Souscription en cours;Coordonnées personnelles;895.90
342;09/05/2026 00:47:16;;Souscription en cours;Coordonnées personnelles;272.70
343;09/05/2026 00:19:44;;Souscription en cours;Vérification d'identité;976.74
344;09/05/2026 00:19:44;;Souscription en cours;Vérification d'identité;647.56
345;08/05/2026 22:46:10;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);478.58
346;08/05/2026 22:46:10;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);457.48
347;08/05/2026 22:41:57;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);187.40
348;08/05/2026 22:41:57;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);850.66
349;08/05/2026 22:19:04;;Souscription en cours;Choix de l'offre et livraison;651.18
