Numéro;Date de création;Responsable;Statut;Étape en cours;Valeur
143;31/05/2026 10:04:50;;Souscription en cours;Coordonnées personnelles;115.98
144;31/05/2026 10:04:50;;Souscription en cours;Coordonnées personnelles;618.82
145;31/05/2026 10:02:45;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;285.79
146;31/05/2026 10:02:45;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;515.19
147;31/05/2026 09:58:28;;Dossier validé;Parcours terminé;933.39
148;31/05/2026 09:58:28;;Dossier validé;Parcours terminé;575.55
149;31/05/2026 09:38:52;;Souscription non démarrée;Parcours non démarré;715.84
150;31/05/2026 09:38:52;;Souscription non démarrée;Parcours non démarré;241.91
151;31/05/2026 09:22:17;;Souscription en cours;Informations complémentaires (Etablissements, etc.);160.29
152;31/05/2026 09:22:17;;Souscription en cours;Informations complémentaires (Etablissements, etc.);893.30
153;31/05/2026 09:14:59;;Souscription en cours;Choix de l'offre et livraison;491.77
154;31/05/2026 09:14:59;;Souscription en cours;Choix de l'offre et livraison;241.69
155;31/05/2026 08:38:34;;Souscription en cours;Choix de l'offre et livraison;386.80
156;31/05/2026 08:38:34;;Souscription en cours;Choix de l'offre et livraison;646.67
157;31/05/2026 08:34:13;;Souscription en cours;Coordonnées personnelles;370.40
158;31/05/2026 08:34:13;;Souscription en cours;Coordonnées personnelles;331.39
159;31/05/2026 08:25:09;;Souscription non démarrée;Parcours non démarré;402.41
160;31/05/2026 08:25:09;;Souscription non démarrée;Parcours non démarré;387.54
161;31/05/2026 06:59:26;;Souscription en cours;Vérification d'identité;413.61
162;31/05/2026 06:59:26;;Souscription en cours;Vérification d'identité;200.00
163;31/05/2026 05:48:39;;Souscription en cours;Coordonnées personnelles;417.71
164;31/05/2026 05:48:39;;Souscription en cours;Coordonnées personnelles;753.92
165;31/05/2026 05:12:10;;Souscription en cours;Coordonnées personnelles;333.96
166;31/05/2026 05:12:10;;Souscription en cours;Coordonnées personnelles;228.86
167;31/05/2026 05:04:09;;Souscription non démarrée;Parcours non démarré;304.78
168;31/05/2026 05:04:09;;Souscription non démarrée;Parcours non démarré;187.34
169;31/05/2026 04:05:49;;Souscription en cours;Coordonnées personnelles;869.37
170;31/05/2026 04:05:49;;Souscription en cours;Coordonnées personnelles;413.88
171;31/05/2026 01:14:07;;Souscription en cours;Choix de l'offre et livraison;530.61
172;31/05/2026 01:14:07;;Souscription en cours;Choix de l'offre et livraison;143.30
173;31/05/2026 01:08:28;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;173.27
174;31/05/2026 01:08:28;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;553.10
175;30/05/2026 23:48:23;;Souscription en cours;Vérification d'identité;407.37
176;30/05/2026 23:48:23;;Souscription en cours;Vérification d'identité;375.77
177;30/05/2026 23:40:30;;Souscription en cours;Coordonnées personnelles;714.70
178;30/05/2026 23:40:30;;Souscription en cours;Coordonnées personnelles;950.37
179;30/05/2026 23:40:10;;Dossier refusé;Saisie société;842.51
180;30/05/2026 23:40:10;;Dossier refusé;Saisie société;318.75
181;30/05/2026 23:36:20;;Souscription en cours;Coordonnées personnelles;479.01
182;30/05/2026 23:36:20;;Souscription en cours;Coordonnées personnelles;802.21
183;30/05/2026 23:34:49;;Souscription en cours;Coordonnées personnelles;775.41
184;30/05/2026 23:34:49;;Souscription en cours;Coordonnées personnelles;595.07
185;30/05/2026 23:27:11;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;855.77
186;30/05/2026 23:27:11;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;771.92
187;30/05/2026 23:25:04;;Souscription en cours;Bénéficiaire effectifs;566.28
188;30/05/2026 23:25:04;;Souscription en cours;Bénéficiaire effectifs;281.86
189;30/05/2026 23:15:39;;Souscription en cours;Signature Contrat;772.96
190;30/05/2026 23:15:39;;Souscription en cours;Signature Contrat;813.90
191;30/05/2026 22:21:16;;Souscription en cours;Informations complémentaires (Etablissements, etc.);550.20
192;30/05/2026 22:21:16;;Souscription en cours;Informations complémentaires (Etablissements, etc.);877.07
193;30/05/2026 22:18:16;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;555.96
194;30/05/2026 22:18:16;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;240.75
195;30/05/2026 22:11:29;;Souscription en cours;Choix de l'offre et livraison;859.64
196;30/05/2026 22:11:29;;Souscription en cours;Choix de l'offre et livraison;957.26
197;30/05/2026 21:49:56;Louis MARTIN;Dossier validé;Parcours terminé;692.04
198;30/05/2026 21:49:56;Louis MARTIN;Dossier validé;Parcours terminé;642.84
199;30/05/2026 21:44:18;;Souscription en cours;Choix de l'offre et livraison;770.59
200;30/05/2026 21:44:18;;Souscription en cours;Choix de l'offre et livraison;990.89
201;30/05/2026 21:40:17;;Souscription en cours;Coordonnées personnelles;110.43
202;30/05/2026 21:40:17;;Souscription en cours;Coordonnées personnelles;331.12
203;30/05/2026 21:23:21;;Souscription non démarrée;Parcours non démarré;244.08
204;30/05/2026 21:23:21;;Souscription non démarrée;Parcours non démarré;472.39
205;30/05/2026 21:08:02;;Souscription en cours;Coordonnées personnelles;599.54
206;30/05/2026 21:08:02;;Souscription en cours;Coordonnées personnelles;557.41
207;30/05/2026 20:38:47;;Souscription en cours;Choix de l'offre et livraison;119.10
208;30/05/2026 20:38:47;;Souscription en cours;Choix de l'offre et livraison;655.29
209;30/05/2026 20:32:35;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);420.23
210;30/05/2026 20:32:35;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);217.11
211;30/05/2026 20:02:16;;Souscription en cours;Coordonnées personnelles;845.60
212;30/05/2026 20:02:16;;Souscription en cours;Coordonnées personnelles;863.79
213;30/05/2026 19:18:51;;Souscription en cours;Coordonnées personnelles;594.64
214;30/05/2026 19:18:51;;Souscription en cours;Coordonnées personnelles;287.91
215;30/05/2026 19:13:41;;Souscription en cours;Coordonnées personnelles;383.94
216;30/05/2026 19:13:41;;Souscription en cours;Coordonnées personnelles;781.13
217;30/05/2026 18:46:19;;Souscription en cours;Coordonnées personnelles;739.15
218;30/05/2026 18:46:19;;Souscription en cours;Coordonnées personnelles;632.44
219;30/05/2026 18:06:31;;Souscription en cours;Coordonnées personnelles;167.77
220;30/05/2026 18:06:31;;Souscription en cours;Coordonnées personnelles;716.56
221;30/05/2026 17:57:18;;Souscription en cours;Vérification d'identité;129.29
222;30/05/2026 17:57:18;;Souscription en cours;Vérification d'identité;587.54
223;30/05/2026 17:52:38;;Souscription en cours;Coordonnées personnelles;319.07
224;30/05/2026 17:52:38;;Souscription en cours;Coordonnées personnelles;926.21
225;30/05/2026 17:51:21;;Souscription non démarrée;Parcours non démarré;862.45
226;30/05/2026 17:51:21;;Souscription non démarrée;Parcours non démarré;381.56
227;30/05/2026 17:47:13;;Dossier validé;Parcours terminé;682.71
228;30/05/2026 17:47:13;;Dossier validé;Parcours terminé;626.95
229;30/05/2026 17:43:59;;Souscription en cours;Coordonnées personnelles;511.26
230;30/05/2026 17:43:59;;Souscription en cours;Coordonnées personnelles;684.42
231;30/05/2026 17:23:00;;Dossier validé;Parcours terminé;206.80
232;30/05/2026 17:23:00;;Dossier validé;Parcours terminé;776.25
233;30/05/2026 17:14:31;;Souscription en cours;Choix de l'offre et livraison;969.17
234;30/05/2026 17:14:31;;Souscription en cours;Choix de l'offre et livraison;710.65
235;30/05/2026 17:00:19;;Souscription en cours;Coordonnées personnelles;523.47
236;30/05/2026 17:00:19;;Souscription en cours;Coordonnées personnelles;261.50
237;30/05/2026 16:58:36;;Dossier validé;Parcours terminé;660.32
238;30/05/2026 16:58:36;;Dossier validé;Parcours terminé;964.01
239;30/05/2026 16:42:25;;Souscription en cours;Coordonnées personnelles;672.36
240;30/05/2026 16:42:25;;Souscription en cours;Coordonnées personnelles;941.45
241;30/05/2026 16:16:25;;Souscription non démarrée;Parcours non démarré;622.12
242;30/05/2026 16:16:25;;Souscription non démarrée;Parcours non démarré;877.24
243;30/05/2026 16:13:42;;Souscription en cours;Synchronisation référentiel personne NOVA;627.89
244;30/05/2026 16:13:42;;Souscription en cours;Synchronisation référentiel personne NOVA;931.50
245;30/05/2026 16:13:11;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;257.92
246;30/05/2026 16:13:11;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;859.21
247;30/05/2026 16:04:05;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);834.56
248;30/05/2026 16:04:05;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);131.61
249;30/05/2026 15:57:48;;Souscription en cours;Coordonnées personnelles;420.47
250;30/05/2026 15:57:48;;Souscription en cours;Coordonnées personnelles;646.63
251;30/05/2026 15:40:21;Z5750800;Dossier validé;Parcours terminé;795.67
252;30/05/2026 15:40:21;Z5750800;Dossier validé;Parcours terminé;429.65
253;30/05/2026 15:13:30;;Souscription en cours;Informations complémentaires (Etablissements, etc.);168.15
254;30/05/2026 15:13:30;;Souscription en cours;Informations complémentaires (Etablissements, etc.);726.36
255;30/05/2026 15:04:30;;Souscription non démarrée;Parcours non démarré;199.47
256;30/05/2026 15:04:30;;Souscription non démarrée;Parcours non démarré;954.70
257;30/05/2026 14:59:47;;Souscription en cours;Coordonnées personnelles;850.24
258;30/05/2026 14:59:47;;Souscription en cours;Coordonnées personnelles;750.06
259;30/05/2026 14:53:29;;Dossier validé;Parcours terminé;752.51
260;30/05/2026 14:53:29;;Dossier validé;Parcours terminé;538.25
261;30/05/2026 14:46:59;;Souscription en cours;Signature Contrat;352.98
262;30/05/2026 14:46:59;;Souscription en cours;Signature Contrat;818.90
263;30/05/2026 14:37:33;;Dossier refusé;Saisie société;900.39
264;30/05/2026 14:37:33;;Dossier refusé;Saisie société;399.35
265;30/05/2026 14:27:30;;Souscription en cours;Vérification d'identité;579.89
266;30/05/2026 14:27:30;;Souscription en cours;Vérification d'identité;558.83
267;30/05/2026 14:26:29;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;633.19
268;30/05/2026 14:26:29;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;936.31
269;30/05/2026 14:25:45;;Dossier validé;Parcours terminé;170.44
270;30/05/2026 14:25:45;;Dossier validé;Parcours terminé;230.23
271;30/05/2026 14:24:44;;Souscription en cours;Coordonnées personnelles;209.20
272;30/05/2026 14:24:44;;Souscription en cours;Coordonnées personnelles;294.43
273;30/05/2026 14:16:04;;Souscription en cours;Coordonnées personnelles;784.09
274;30/05/2026 14:16:04;;Souscription en cours;Coordonnées personnelles;306.16
275;30/05/2026 14:13:36;;Souscription en cours;Coordonnées personnelles;895.02
276;30/05/2026 14:13:36;;Souscription en cours;Coordonnées personnelles;735.12
277;30/05/2026 14:08:21;;Dossier refusé;Saisie société;285.26
278;30/05/2026 14:08:21;;Dossier refusé;Saisie société;867.22
279;30/05/2026 13:45:52;;Souscription non démarrée;Parcours non démarré;520.85
280;30/05/2026 13:45:52;;Souscription non démarrée;Parcours non démarré;593.19
281;30/05/2026 13:43:55;;Souscription en cours;Coordonnées personnelles;987.07
282;30/05/2026 13:43:55;;Souscription en cours;Coordonnées personnelles;440.19
283;30/05/2026 13:19:06;;Souscription en cours;Coordonnées personnelles;653.17
284;30/05/2026 13:19:06;;Souscription en cours;Coordonnées personnelles;359.74
285;30/05/2026 13:14:19;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;136.58
286;30/05/2026 13:14:19;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;948.54
287;30/05/2026 13:13:05;;Dossier validé;Parcours terminé;334.02
288;30/05/2026 13:13:05;;Dossier validé;Parcours terminé;119.01
289;30/05/2026 13:10:35;;Souscription en cours;Choix de l'offre et livraison;732.30
290;30/05/2026 13:10:35;;Souscription en cours;Choix de l'offre et livraison;394.18
291;30/05/2026 12:53:41;;Souscription en cours;Coordonnées personnelles;693.85
292;30/05/2026 12:53:41;;Souscription en cours;Coordonnées personnelles;846.64
293;30/05/2026 12:47:22;;Souscription en cours;Coordonnées personnelles;596.08
294;30/05/2026 12:47:22;;Souscription en cours;Coordonnées personnelles;732.41
295;30/05/2026 12:45:44;;Souscription en cours;Signature Contrat;555.37
296;30/05/2026 12:45:44;;Souscription en cours;Signature Contrat;845.75
297;30/05/2026 12:45:07;;Dossier validé;Parcours terminé;601.16
298;30/05/2026 12:45:07;;Dossier validé;Parcours terminé;102.69
299;30/05/2026 12:37:05;;Dossier validé;Parcours terminé;279.97
300;30/05/2026 12:37:05;;Dossier validé;Parcours terminé;867.48
301;30/05/2026 12:26:11;;Souscription en cours;Coordonnées personnelles;505.03
302;30/05/2026 12:26:11;;Souscription en cours;Coordonnées personnelles;274.79
303;30/05/2026 12:14:38;;Souscription en cours;Coordonnées personnelles;385.92
304;30/05/2026 12:14:38;;Souscription en cours;Coordonnées personnelles;118.23
305;30/05/2026 12:09:10;;Souscription en cours;Choix de l'offre et livraison;528.81
306;30/05/2026 12:09:10;;Souscription en cours;Choix de l'offre et livraison;897.31
307;30/05/2026 11:45:43;;Souscription en cours;Choix de l'offre et livraison;369.99
308;30/05/2026 11:45:43;;Souscription en cours;Choix de l'offre et livraison;617.25
309;30/05/2026 11:35:07;;Dossier validé;Parcours terminé;944.81
310;30/05/2026 11:35:07;;Dossier validé;Parcours terminé;312.94
311;30/05/2026 11:33:22;;Dossier validé;Parcours terminé;893.01
312;30/05/2026 11:33:22;;Dossier validé;Parcours terminé;405.45
313;30/05/2026 11:22:20;;Souscription en cours;Coordonnées personnelles;186.08
314;30/05/2026 11:22:20;;Souscription en cours;Coordonnées personnelles;720.25
315;30/05/2026 11:07:44;;Souscription en cours;Vérification d'identité;196.21
316;30/05/2026 11:07:44;;Souscription en cours;Vérification d'identité;793.84
317;30/05/2026 11:06:49;;Souscription en cours;Vérification d'identité;773.31
318;30/05/2026 11:06:49;;Souscription en cours;Vérification d'identité;891.69
319;30/05/2026 11:03:39;;Souscription non démarrée;Parcours non démarré;803.17
320;30/05/2026 11:03:39;;Souscription non démarrée;Parcours non démarré;449.19
321;30/05/2026 10:42:18;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;600.10
322;30/05/2026 10:42:18;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;955.42
323;30/05/2026 10:36:01;;Souscription en cours;Informations complémentaires (Etablissements, etc.);139.62
324;30/05/2026 10:36:01;;Souscription en cours;Informations complémentaires (Etablissements, etc.);334.39
325;30/05/2026 09:51:39;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;522.71
326;30/05/2026 09:51:39;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;245.80
327;30/05/2026 09:33:58;;Souscription en cours;Coordonnées personnelles;971.30
328;30/05/2026 09:33:58;;Souscription en cours;Coordonnées personnelles;717.04
329;30/05/2026 09:33:02;;Souscription en cours;Coordonnées personnelles;154.84
330;30/05/2026 09:33:02;;Souscription en cours;Coordonnées personnelles;918.15
331;30/05/2026 09:12:02;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;538.42
332;30/05/2026 09:12:02;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;512.88
333;30/05/2026 09:01:43;;Souscription en cours;Signature Contrat;545.62
334;30/05/2026 09:01:43;;Souscription en cours;Signature Contrat;888.88
335;30/05/2026 08:21:39;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;374.69
336;30/05/2026 08:21:39;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;673.23
337;30/05/2026 07:04:04;;Souscription en cours;Bénéficiaire effectifs;131.94
338;30/05/2026 07:04:04;;Souscription en cours;Bénéficiaire effectifs;557.49
339;30/05/2026 05:39:37;;Souscription en cours;Choix de l'offre et livraison;575.59
340;30/05/2026 05:39:37;;Souscription en cours;Choix de l'offre et livraison;277.11
341;30/05/2026 02:55:51;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;478.42
342;30/05/2026 02:55:51;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;595.75
