Numéro;Date de création;Responsable;Statut;Étape en cours;Valeur
68;02/07/2026 18:14:40;;Souscription en cours;Coordonnées personnelles;878.35
69;02/07/2026 17:44:14;;Souscription en cours;Vérification d'identité;908.44
70;02/07/2026 17:44:14;;Souscription en cours;Vérification d'identité;848.97
71;02/07/2026 17:42:29;;Souscription en cours;Coordonnées personnelles;593.61
72;02/07/2026 17:42:29;;Souscription en cours;Coordonnées personnelles;698.13
73;02/07/2026 17:40:29;;Souscription en cours;Vérification d'identité;394.29
74;02/07/2026 17:40:29;;Souscription en cours;Vérification d'identité;785.65
75;02/07/2026 17:30:15;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);507.70
76;02/07/2026 17:30:15;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);865.77
77;02/07/2026 17:29:39;;Souscription en cours;Coordonnées personnelles;619.78
78;02/07/2026 17:29:39;;Souscription en cours;Coordonnées personnelles;109.67
79;02/07/2026 17:10:17;;Souscription en cours;Vérification d'identité;498.37
80;02/07/2026 17:10:17;;Souscription en cours;Vérification d'identité;669.09
81;02/07/2026 17:01:28;;Souscription en cours;Coordonnées personnelles;670.81
82;02/07/2026 17:01:28;;Souscription en cours;Coordonnées personnelles;410.67
83;02/07/2026 17:01:10;;Souscription non démarrée;Parcours non démarré;230.28
84;02/07/2026 17:01:10;;Souscription non démarrée;Parcours non démarré;558.54
85;02/07/2026 16:59:50;;Souscription en cours;Vérification d'identité;512.28
86;02/07/2026 16:59:50;;Souscription en cours;Vérification d'identité;260.22
87;02/07/2026 16:46:57;;Dossier validé;Parcours terminé;404.19
88;02/07/2026 16:46:57;;Dossier validé;Parcours terminé;455.58
89;02/07/2026 16:41:37;;Souscription non démarrée;Parcours non démarré;621.03
90;02/07/2026 16:41:37;;Souscription non démarrée;Parcours non démarré;111.78
91;02/07/2026 16:40:32;;Souscription en cours;Coordonnées personnelles;599.07
92;02/07/2026 16:40:32;;Souscription en cours;Coordonnées personnelles;100.70
93;02/07/2026 16:38:29;;Souscription non démarrée;Parcours non démarré;849.47
94;02/07/2026 16:38:29;;Souscription non démarrée;Parcours non démarré;888.03
95;02/07/2026 16:36:50;;Souscription en cours;Choix de l'offre et livraison;921.10
96;02/07/2026 16:36:50;;Souscription en cours;Choix de l'offre et livraison;131.32
97;02/07/2026 16:29:30;;Souscription en cours;Coordonnées personnelles;632.35
98;02/07/2026 16:29:30;;Souscription en cours;Coordonnées personnelles;194.36
99;02/07/2026 16:24:33;;Souscription en cours;Coordonnées personnelles;623.03
100;02/07/2026 16:24:33;;Souscription en cours;Coordonnées personnelles;185.12
101;02/07/2026 16:24:03;;Souscription en cours;Signature Contrat;524.19
102;02/07/2026 16:24:03;;Souscription en cours;Signature Contrat;998.81
103;02/07/2026 16:17:14;;Souscription en cours;Signature Contrat;282.25
104;02/07/2026 16:17:14;;Souscription en cours;Signature Contrat;253.94
105;02/07/2026 15:53:52;;Souscription en cours;Coordonnées personnelles;773.95
106;02/07/2026 15:53:52;;Souscription en cours;Coordonnées personnelles;492.68
107;02/07/2026 15:52:39;;En attente d'analyse Agent - Dossier sans erreur;Parcours terminé;311.63
108;02/07/2026 15:52:39;;En attente d'analyse Agent - Dossier sans erreur;Parcours terminé;325.24
109;02/07/2026 15:50:01;;Souscription en cours;Coordonnées personnelles;720.53
110;02/07/2026 15:50:01;;Souscription en cours;Coordonnées personnelles;841.15
111;02/07/2026 15:49:08;;Souscription en cours;Coordonnées personnelles;446.72
112;02/07/2026 15:49:08;;Souscription en cours;Coordonnées personnelles;206.27
113;02/07/2026 15:46:40;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);491.78
114;02/07/2026 15:46:40;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);405.09
115;02/07/2026 15:37:19;;Souscription en cours;Synchronisation référentiel personne NOVA;302.51
116;02/07/2026 15:37:19;;Souscription en cours;Synchronisation référentiel personne NOVA;382.64
117;02/07/2026 15:35:51;;Souscription en cours;Choix de l'offre et livraison;450.48
118;02/07/2026 15:35:51;;Souscription en cours;Choix de l'offre et livraison;470.16
119;02/07/2026 15:35:38;;Souscription non démarrée;Parcours non démarré;972.81
120;02/07/2026 15:35:38;;Souscription non démarrée;Parcours non démarré;161.63
121;02/07/2026 15:35:11;;Souscription en cours;Vérification d'identité;905.72
122;02/07/2026 15:35:11;;Souscription en cours;Vérification d'identité;632.77
123;02/07/2026 15:30:12;;Souscription non démarrée;Parcours non démarré;895.94
124;02/07/2026 15:30:12;;Souscription non démarrée;Parcours non démarré;855.21
125;02/07/2026 15:28:17;;Souscription en cours;Coordonnées personnelles;720.16
126;02/07/2026 15:28:17;;Souscription en cours;Coordonnées personnelles;865.15
127;02/07/2026 15:15:51;;Souscription non démarrée;Parcours non démarré;896.14
128;02/07/2026 15:15:51;;Souscription non démarrée;Parcours non démarré;959.79
129;02/07/2026 15:15:46;;Souscription en cours;Coordonnées personnelles;201.92
130;02/07/2026 15:15:46;;Souscription en cours;Coordonnées personnelles;839.84
131;02/07/2026 15:10:30;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);251.61
132;02/07/2026 15:10:30;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);179.67
133;02/07/2026 15:07:42;;Souscription en cours;Vérification d'identité;761.62
134;02/07/2026 15:07:42;;Souscription en cours;Vérification d'identité;265.69
135;02/07/2026 15:03:04;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;543.68
136;02/07/2026 15:03:04;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;783.44
137;02/07/2026 15:02:59;Zoé MULLER;Dossier validé;Parcours terminé;867.89
138;02/07/2026 15:02:59;Zoé MULLER;Dossier validé;Parcours terminé;323.69
139;02/07/2026 15:00:43;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;956.63
140;02/07/2026 15:00:43;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;480.34
141;02/07/2026 15:00:14;;Souscription en cours;Signature Contrat;104.09
142;02/07/2026 15:00:14;;Souscription en cours;Signature Contrat;278.76
143;02/07/2026 14:59:13;;Souscription en cours;Synchronisation référentiel personne NOVA;376.18
144;02/07/2026 14:59:13;;Souscription en cours;Synchronisation référentiel personne NOVA;445.17
145;02/07/2026 14:53:45;;Souscription en cours;Signature Contrat;804.27
146;02/07/2026 14:53:45;;Souscription en cours;Signature Contrat;608.43
147;02/07/2026 14:53:18;;Souscription en cours;Coordonnées personnelles;405.15
148;02/07/2026 14:53:18;;Souscription en cours;Coordonnées personnelles;132.31
149;02/07/2026 14:48:31;;Souscription en cours;Coordonnées personnelles;154.69
150;02/07/2026 14:48:31;;Souscription en cours;Coordonnées personnelles;613.41
151;02/07/2026 14:47:42;;Souscription en cours;Vérification d'identité;357.74
152;02/07/2026 14:47:42;;Souscription en cours;Vérification d'identité;138.25
153;02/07/2026 14:37:56;;Souscription en cours;Vérification d'identité;275.95
154;02/07/2026 14:37:56;;Souscription en cours;Vérification d'identité;381.81
155;02/07/2026 14:32:36;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);554.76
156;02/07/2026 14:32:36;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);759.08
157;02/07/2026 14:29:13;;Souscription en cours;Coordonnées personnelles;135.94
158;02/07/2026 14:29:13;;Souscription en cours;Coordonnées personnelles;194.14
159;02/07/2026 14:17:40;;Souscription en cours;Choix de l'offre et livraison;835.46
160;02/07/2026 14:17:40;;Souscription en cours;Choix de l'offre et livraison;132.52
161;02/07/2026 14:10:46;;Souscription en cours;Coordonnées personnelles;813.78
162;02/07/2026 14:10:46;;Souscription en cours;Coordonnées personnelles;927.87
163;02/07/2026 14:08:17;;Souscription en cours;Coordonnées personnelles;919.01
164;02/07/2026 14:08:17;;Souscription en cours;Coordonnées personnelles;329.14
165;02/07/2026 14:05:33;;Souscription en cours;Signature Contrat;399.90
166;02/07/2026 14:05:33;;Souscription en cours;Signature Contrat;676.31
167;02/07/2026 14:04:31;;Souscription non démarrée;Parcours non démarré;384.88
168;02/07/2026 14:04:31;;Souscription non démarrée;Parcours non démarré;307.03
169;02/07/2026 14:02:40;;Souscription en cours;Vérification d'identité;119.93
170;02/07/2026 14:02:40;;Souscription en cours;Vérification d'identité;185.77
171;02/07/2026 14:02:03;;Souscription non démarrée;Parcours non démarré;225.96
172;02/07/2026 14:02:03;;Souscription non démarrée;Parcours non démarré;700.19
173;02/07/2026 14:01:12;;Souscription en cours;Coordonnées personnelles;908.09
174;02/07/2026 14:01:12;;Souscription en cours;Coordonnées personnelles;190.83
175;02/07/2026 13:59:43;;Souscription en cours;Coordonnées personnelles;328.84
176;02/07/2026 13:59:43;;Souscription en cours;Coordonnées personnelles;632.43
177;02/07/2026 13:49:16;;Dossier validé;Parcours terminé;636.94
178;02/07/2026 13:49:16;;Dossier validé;Parcours terminé;494.17
179;02/07/2026 13:44:06;;Souscription en cours;Coordonnées personnelles;431.13
180;02/07/2026 13:44:06;;Souscription en cours;Coordonnées personnelles;257.24
181;02/07/2026 13:39:17;;Souscription en cours;Synchronisation référentiel personne NOVA;811.68
182;02/07/2026 13:39:17;;Souscription en cours;Synchronisation référentiel personne NOVA;587.68
183;02/07/2026 13:32:45;;Souscription non démarrée;Parcours non démarré;407.69
184;02/07/2026 13:32:45;;Souscription non démarrée;Parcours non démarré;551.66
185;02/07/2026 13:27:19;;En attente d'analyse Agent - Dossier sans erreur;Parcours terminé;717.55
186;02/07/2026 13:27:19;;En attente d'analyse Agent - Dossier sans erreur;Parcours terminé;712.64
187;02/07/2026 13:17:01;;Souscription en cours;Choix de l'offre et livraison;893.33
188;02/07/2026 13:17:01;;Souscription en cours;Choix de l'offre et livraison;227.26
189;02/07/2026 13:16:33;;Souscription en cours;Choix de l'offre et livraison;789.85
190;02/07/2026 13:16:33;;Souscription en cours;Choix de l'offre et livraison;243.29
191;02/07/2026 13:12:45;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;487.16
192;02/07/2026 13:12:45;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;268.24
193;02/07/2026 13:08:31;;Souscription en cours;Choix de l'offre et livraison;459.30
194;02/07/2026 13:08:31;;Souscription en cours;Choix de l'offre et livraison;906.81
195;02/07/2026 12:50:26;;Souscription en cours;Choix de l'offre et livraison;361.80
196;02/07/2026 12:50:26;;Souscription en cours;Choix de l'offre et livraison;551.02
197;02/07/2026 12:45:22;;Souscription en cours;Signature Contrat;204.46
198;02/07/2026 12:45:22;;Souscription en cours;Signature Contrat;307.67
199;02/07/2026 12:31:18;;Souscription en cours;Choix de l'offre et livraison;621.06
200;02/07/2026 12:31:18;;Souscription en cours;Choix de l'offre et livraison;518.07
201;02/07/2026 12:21:20;;Souscription en cours;Coordonnées personnelles;554.47
202;02/07/2026 12:21:20;;Souscription en cours;Coordonnées personnelles;609.30
203;02/07/2026 12:13:02;;Souscription en cours;Vérification d'identité;645.79
204;02/07/2026 12:13:02;;Souscription en cours;Vérification d'identité;432.24
205;02/07/2026 12:06:03;;Souscription en cours;Coordonnées personnelles;583.63
206;02/07/2026 12:06:03;;Souscription en cours;Coordonnées personnelles;221.46
207;02/07/2026 12:04:19;;Souscription non démarrée;Parcours non démarré;204.38
208;02/07/2026 12:04:19;;Souscription non démarrée;Parcours non démarré;342.77
209;02/07/2026 12:01:25;;Souscription en cours;Coordonnées personnelles;946.69
210;02/07/2026 12:01:25;;Souscription en cours;Coordonnées personnelles;174.44
211;02/07/2026 11:48:26;;Souscription en cours;Signature Contrat;431.35
212;02/07/2026 11:48:26;;Souscription en cours;Signature Contrat;735.78
213;02/07/2026 11:47:13;;Souscription en cours;Choix de l'offre et livraison;605.57
214;02/07/2026 11:47:13;;Souscription en cours;Choix de l'offre et livraison;806.62
215;02/07/2026 11:43:03;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;682.18
216;02/07/2026 11:43:03;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;194.06
217;02/07/2026 11:40:45;;Souscription en cours;Coordonnées personnelles;441.90
218;02/07/2026 11:40:45;;Souscription en cours;Coordonnées personnelles;852.23
219;02/07/2026 11:38:49;;Souscription en cours;Coordonnées personnelles;568.47
220;02/07/2026 11:38:49;;Souscription en cours;Coordonnées personnelles;736.52
221;02/07/2026 11:36:34;;Souscription en cours;Choix de l'offre et livraison;151.10
222;02/07/2026 11:36:34;;Souscription en cours;Choix de l'offre et livraison;688.12
223;02/07/2026 11:32:46;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);533.08
224;02/07/2026 11:32:46;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);250.40
225;02/07/2026 11:29:19;;Souscription en cours;Coordonnées personnelles;935.96
226;02/07/2026 11:29:19;;Souscription en cours;Coordonnées personnelles;437.61
227;02/07/2026 11:28:24;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;467.60
228;02/07/2026 11:28:24;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;844.27
229;02/07/2026 11:25:44;;Dossier validé;Parcours terminé;599.26
230;02/07/2026 11:25:44;;Dossier validé;Parcours terminé;248.63
231;02/07/2026 11:17:49;;Souscription en cours;Vérification d'identité;375.40
232;02/07/2026 11:17:49;;Souscription en cours;Vérification d'identité;529.92
233;02/07/2026 11:15:16;;Souscription en cours;Coordonnées personnelles;551.27
234;02/07/2026 11:15:16;;Souscription en cours;Coordonnées personnelles;451.96
235;02/07/2026 11:13:32;;Souscription en cours;Signature Contrat;815.11
236;02/07/2026 11:13:32;;Souscription en cours;Signature Contrat;589.88
237;02/07/2026 11:03:47;;Souscription en cours;Choix de l'offre et livraison;462.13
238;02/07/2026 11:03:47;;Souscription en cours;Choix de l'offre et livraison;283.62
239;02/07/2026 10:59:34;;Dossier validé;Parcours terminé;650.74
240;02/07/2026 10:59:34;;Dossier validé;Parcours terminé;472.03
241;02/07/2026 10:59:28;;Souscription en cours;Synchronisation référentiel personne NOVA;529.39
242;02/07/2026 10:59:28;;Souscription en cours;Synchronisation référentiel personne NOVA;332.93
243;02/07/2026 10:58:31;;Souscription en cours;Vérification d'identité;351.40
244;02/07/2026 10:58:31;;Souscription en cours;Vérification d'identité;480.50
245;02/07/2026 10:56:09;;Dossier validé;Parcours terminé;189.41
246;02/07/2026 10:56:09;;Dossier validé;Parcours terminé;803.72
247;02/07/2026 10:55:48;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);124.28
248;02/07/2026 10:55:48;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);300.21
249;02/07/2026 10:49:08;Hugo MARTIN;Dossier refusé;Choix de l'offre et livraison;658.45
250;02/07/2026 10:49:08;Hugo MARTIN;Dossier refusé;Choix de l'offre et livraison;589.50
251;02/07/2026 10:38:08;;Souscription en cours;Choix de l'offre et livraison;719.10
252;02/07/2026 10:38:08;;Souscription en cours;Choix de l'offre et livraison;924.15
253;02/07/2026 10:24:23;;Souscription en cours;Informations complémentaires (Etablissements, etc.);965.89
254;02/07/2026 10:24:23;;Souscription en cours;Informations complémentaires (Etablissements, etc.);138.37
255;02/07/2026 10:19:20;;Dossier validé;Parcours terminé;736.38
256;02/07/2026 10:19:20;;Dossier validé;Parcours terminé;749.24
257;02/07/2026 10:15:30;;Souscription en cours;Choix de l'offre et livraison;966.98
258;02/07/2026 10:15:30;;Souscription en cours;Choix de l'offre et livraison;767.23
259;02/07/2026 10:10:10;;Souscription en cours;Coordonnées personnelles;688.86
260;02/07/2026 10:10:10;;Souscription en cours;Coordonnées personnelles;960.90
261;02/07/2026 10:09:31;;Souscription en cours;Coordonnées personnelles;391.77
262;02/07/2026 10:09:31;;Souscription en cours;Coordonnées personnelles;895.16
263;02/07/2026 10:08:50;;Souscription en cours;Coordonnées personnelles;757.42
264;02/07/2026 10:08:50;;Souscription en cours;Coordonnées personnelles;925.61
265;02/07/2026 10:08:14;;Souscription en cours;Coordonnées personnelles;674.11
266;02/07/2026 10:08:14;;Souscription en cours;Coordonnées personnelles;273.67
267;02/07/2026 10:06:43;;Souscription en cours;Coordonnées personnelles;896.28
268;02/07/2026 10:06:43;;Souscription en cours;Coordonnées personnelles;811.24
269;02/07/2026 10:03:47;;Souscription non démarrée;Parcours non démarré;801.76
270;02/07/2026 10:03:47;;Souscription non démarrée;Parcours non démarré;694.81
271;02/07/2026 10:00:51;;Souscription en cours;Vérification d'identité;965.12
272;02/07/2026 10:00:51;;Souscription en cours;Vérification d'identité;473.39
273;02/07/2026 09:48:18;;Souscription en cours;Informations complémentaires (Etablissements, etc.);956.33
274;02/07/2026 09:48:18;;Souscription en cours;Informations complémentaires (Etablissements, etc.);519.31
275;02/07/2026 09:47:49;;Souscription en cours;Choix de l'offre et livraison;260.21
276;02/07/2026 09:47:49;;Souscription en cours;Choix de l'offre et livraison;618.34
277;02/07/2026 09:38:10;;Souscription en cours;Choix de l'offre et livraison;978.38
278;02/07/2026 09:38:10;;Souscription en cours;Choix de l'offre et livraison;628.90
279;02/07/2026 09:30:19;;Souscription en cours;Coordonnées personnelles;963.27
280;02/07/2026 09:30:19;;Souscription en cours;Coordonnées personnelles;615.83
281;02/07/2026 09:30:07;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;289.83
282;02/07/2026 09:30:07;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;370.76
283;02/07/2026 09:28:15;;Souscription en cours;Signature Contrat;762.89
284;02/07/2026 09:28:15;;Souscription en cours;Signature Contrat;186.42
285;02/07/2026 09:24:54;;Souscription en cours;Coordonnées personnelles;580.96
286;02/07/2026 09:24:54;;Souscription en cours;Coordonnées personnelles;843.01
287;02/07/2026 09:24:46;;Souscription non démarrée;Parcours non démarré;405.79
288;02/07/2026 09:24:46;;Souscription non démarrée;Parcours non démarré;548.31
289;02/07/2026 09:20:53;;Souscription en cours;Coordonnées personnelles;981.42
290;02/07/2026 09:20:53;;Souscription en cours;Coordonnées personnelles;488.08
291;02/07/2026 09:06:51;;Dossier validé;Parcours terminé;872.93
292;02/07/2026 09:06:51;;Dossier validé;Parcours terminé;558.27
293;02/07/2026 09:01:02;Manon LEFEBVRE;Dossier validé;Parcours terminé;217.47
294;02/07/2026 09:01:02;Manon LEFEBVRE;Dossier validé;Parcours terminé;172.77
295;02/07/2026 08:43:18;;Souscription en cours;Signature Contrat;277.06
296;02/07/2026 08:43:18;;Souscription en cours;Signature Contrat;995.30
297;02/07/2026 08:39:53;;Souscription en cours;Vérification d'identité;456.05
298;02/07/2026 08:39:53;;Souscription en cours;Vérification d'identité;674.04
299;02/07/2026 08:37:26;;Souscription en cours;Coordonnées personnelles;176.59
300;02/07/2026 08:37:26;;Souscription en cours;Coordonnées personnelles;986.43
301;02/07/2026 08:33:59;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;609.20
302;02/07/2026 08:33:59;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;231.75
303;02/07/2026 08:29:12;;Souscription non démarrée;Parcours non démarré;819.67
304;02/07/2026 08:29:12;;Souscription non démarrée;Parcours non démarré;363.45
305;02/07/2026 08:22:15;;Souscription en cours;Coordonnées personnelles;746.62
306;02/07/2026 08:22:15;;Souscription en cours;Coordonnées personnelles;832.40
307;02/07/2026 07:11:52;;Souscription en cours;Choix de l'offre et livraison;386.50
308;02/07/2026 07:11:52;;Souscription en cours;Choix de l'offre et livraison;798.38
309;02/07/2026 06:08:56;;Souscription en cours;Coordonnées personnelles;192.11
310;02/07/2026 06:08:56;;Souscription en cours;Coordonnées personnelles;172.62
311;02/07/2026 05:55:45;;Souscription en cours;Signature Contrat;615.43
312;02/07/2026 05:55:45;;Souscription en cours;Signature Contrat;992.95
313;02/07/2026 03:19:32;;Souscription en cours;Coordonnées personnelles;452.43
314;02/07/2026 03:19:32;;Souscription en cours;Coordonnées personnelles;836.12
315;02/07/2026 02:56:27;;Souscription en cours;Choix de l'offre et livraison;871.46
316;02/07/2026 02:56:27;;Souscription en cours;Choix de l'offre et livraison;592.48
317;02/07/2026 01:08:25;;Dossier validé;Parcours terminé;726.06
318;02/07/2026 01:08:25;;Dossier validé;Parcours terminé;943.19
319;02/07/2026 01:06:19;;Souscription en cours;Coordonnées personnelles;846.98
320;02/07/2026 01:06:19;;Souscription en cours;Coordonnées personnelles;207.70
321;02/07/2026 00:16:23;;Souscription non démarrée;Parcours non démarré;980.56
322;02/07/2026 00:16:23;;Souscription non démarrée;Parcours non démarré;498.04
323;01/07/2026 23:53:22;;Dossier validé;Parcours terminé;835.92
324;01/07/2026 23:53:22;;Dossier validé;Parcours terminé;512.60
325;01/07/2026 23:42:53;;Souscription non démarrée;Parcours non démarré;150.31
326;01/07/2026 23:42:53;;Souscription non démarrée;Parcours non démarré;343.94
327;01/07/2026 23:20:52;;Souscription en cours;Coordonnées personnelles;496.97
328;01/07/2026 23:20:52;;Souscription en cours;Coordonnées personnelles;858.28
329;01/07/2026 23:13:33;;Souscription en cours;Coordonnées personnelles;120.04
330;01/07/2026 23:13:33;;Souscription en cours;Coordonnées personnelles;423.08
331;01/07/2026 23:13:32;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;154.44
332;01/07/2026 23:13:32;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;364.86
333;01/07/2026 22:56:50;;Souscription non démarrée;Parcours non démarré;218.62
334;01/07/2026 22:56:50;;Souscription non démarrée;Parcours non démarré;701.56
335;01/07/2026 22:55:31;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;550.94
336;01/07/2026 22:55:31;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;951.73
337;01/07/2026 22:41:30;;Souscription non démarrée;Parcours non démarré;368.49
338;01/07/2026 22:41:30;;Souscription non démarrée;Parcours non démarré;895.97
339;01/07/2026 22:11:44;;Souscription en cours;Coordonnées personnelles;539.39
340;01/07/2026 22:11:44;;Souscription en cours;Coordonnées personnelles;969.17
341;01/07/2026 21:55:34;;Souscription en cours;Coordonnées personnelles;555.51
342;01/07/2026 21:55:34;;Souscription en cours;Coordonnées personnelles;898.77
343;01/07/2026 21:54:13;;Souscription en cours;Coordonnées personnelles;474.03
344;01/07/2026 21:54:13;;Souscription en cours;Coordonnées personnelles;161.99
