Numéro;Date de création;Responsable;Statut;Étape en cours;Valeur
36;14/06/2026 16:54:52;;Souscription en cours;Coordonnées personnelles;678.77
37;14/06/2026 16:49:51;;Souscription en cours;Synchronisation référentiel personne NOVA;885.11
38;14/06/2026 16:49:51;;Souscription en cours;Synchronisation référentiel personne NOVA;629.13
39;14/06/2026 16:33:58;;Souscription en cours;Coordonnées personnelles;596.25
40;14/06/2026 16:33:58;;Souscription en cours;Coordonnées personnelles;255.31
41;14/06/2026 16:28:15;;Souscription en cours;Coordonnées personnelles;343.80
42;14/06/2026 16:28:15;;Souscription en cours;Coordonnées personnelles;947.79
43;14/06/2026 16:22:38;;Souscription non démarrée;Parcours non démarré;342.38
44;14/06/2026 16:22:38;;Souscription non démarrée;Parcours non démarré;308.98
45;14/06/2026 16:20:28;;Souscription en cours;Choix de l'offre et livraison;378.21
46;14/06/2026 16:20:28;;Souscription en cours;Choix de l'offre et livraison;884.64
47;14/06/2026 16:19:48;;Souscription en cours;Choix de l'offre et livraison;656.57
48;14/06/2026 16:19:48;;Souscription en cours;Choix de l'offre et livraison;630.16
49;14/06/2026 16:19:45;;Souscription en cours;Coordonnées personnelles;848.24
50;14/06/2026 16:19:45;;Souscription en cours;Coordonnées personnelles;338.55
51;14/06/2026 16:15:46;;Souscription en cours;Coordonnées personnelles;439.55
52;14/06/2026 16:15:46;;Souscription en cours;Coordonnées personnelles;486.20
53;14/06/2026 16:11:52;;Souscription non démarrée;Parcours non démarré;635.47
54;14/06/2026 16:11:52;;Souscription non démarrée;Parcours non démarré;711.71
55;14/06/2026 15:50:13;;Souscription en cours;Coordonnées personnelles;310.45
56;14/06/2026 15:50:13;;Souscription en cours;Coordonnées personnelles;494.84
57;14/06/2026 15:42:12;;Souscription en cours;Coordonnées personnelles;167.19
58;14/06/2026 15:42:12;;Souscription en cours;Coordonnées personnelles;874.97
59;14/06/2026 15:41:30;;Souscription non démarrée;Parcours non démarré;337.73
60;14/06/2026 15:41:30;;Souscription non démarrée;Parcours non démarré;664.52
61;14/06/2026 15:14:35;;Souscription en cours;Choix de l'offre et livraison;464.49
62;14/06/2026 15:14:35;;Souscription en cours;Choix de l'offre et livraison;645.05
63;14/06/2026 15:13:06;;Souscription en cours;Choix de l'offre et livraison;856.33
64;14/06/2026 15:13:06;;Souscription en cours;Choix de l'offre et livraison;468.85
65;14/06/2026 14:52:50;;Souscription en cours;Coordonnées personnelles;490.54
66;14/06/2026 14:52:50;;Souscription en cours;Coordonnées personnelles;763.62
67;14/06/2026 14:48:29;;Souscription en cours;Bénéficiaire effectifs;968.94
68;14/06/2026 14:48:29;;Souscription en cours;Bénéficiaire effectifs;232.56
69;14/06/2026 14:04:54;;Souscription en cours;Signature Contrat;338.55
70;14/06/2026 14:04:54;;Souscription en cours;Signature Contrat;454.03
71;14/06/2026 13:32:32;;Souscription en cours;Signature Contrat;476.49
72;14/06/2026 13:32:32;;Souscription en cours;Signature Contrat;774.30
73;14/06/2026 13:24:25;;Souscription en cours;Choix de l'offre et livraison;616.59
74;14/06/2026 13:24:25;;Souscription en cours;Choix de l'offre et livraison;807.61
75;14/06/2026 13:06:21;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);588.34
76;14/06/2026 13:06:21;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);998.14
77;14/06/2026 12:45:42;;Souscription en cours;Vérification d'identité;833.96
78;14/06/2026 12:45:42;;Souscription en cours;Vérification d'identité;900.66
79;14/06/2026 12:42:53;;Souscription en cours;Coordonnées personnelles;563.63
80;14/06/2026 12:42:53;;Souscription en cours;Coordonnées personnelles;191.40
81;14/06/2026 12:11:02;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;187.67
82;14/06/2026 12:11:02;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;838.86
83;14/06/2026 12:07:54;;Souscription en cours;Informations complémentaires (Etablissements, etc.);957.84
84;14/06/2026 12:07:54;;Souscription en cours;Informations complémentaires (Etablissements, etc.);284.17
85;14/06/2026 12:06:09;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;157.55
86;14/06/2026 12:06:09;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;255.60
87;14/06/2026 12:01:51;;Souscription en cours;Signature Contrat;625.57
88;14/06/2026 12:01:51;;Souscription en cours;Signature Contrat;899.03
89;14/06/2026 11:59:07;;Souscription en cours;Choix de l'offre et livraison;752.33
90;14/06/2026 11:59:07;;Souscription en cours;Choix de l'offre et livraison;486.59
91;14/06/2026 11:39:53;;Dossier validé;Parcours terminé;562.10
92;14/06/2026 11:39:53;;Dossier validé;Parcours terminé;520.29
93;14/06/2026 11:30:16;;Souscription en cours;Vérification d'identité;235.39
94;14/06/2026 11:30:16;;Souscription en cours;Vérification d'identité;798.23
95;14/06/2026 11:21:46;;Souscription en cours;Coordonnées personnelles;325.11
96;14/06/2026 11:21:46;;Souscription en cours;Coordonnées personnelles;234.15
97;14/06/2026 11:21:23;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);715.57
98;14/06/2026 11:21:23;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);262.61
99;14/06/2026 10:44:37;;Souscription en cours;Coordonnées personnelles;379.30
100;14/06/2026 10:44:37;;Souscription en cours;Coordonnées personnelles;508.18
101;14/06/2026 10:28:36;;Souscription en cours;Informations complémentaires (Etablissements, etc.);513.82
102;14/06/2026 10:28:36;;Souscription en cours;Informations complémentaires (Etablissements, etc.);383.85
103;14/06/2026 10:24:32;;Souscription en cours;Coordonnées personnelles;704.82
104;14/06/2026 10:24:32;;Souscription en cours;Coordonnées personnelles;267.20
105;14/06/2026 10:21:50;;Souscription en cours;Coordonnées personnelles;424.31
106;14/06/2026 10:21:50;;Souscription en cours;Coordonnées personnelles;784.47
107;14/06/2026 10:15:02;;Souscription en cours;Choix de l'offre et livraison;898.74
108;14/06/2026 10:15:02;;Souscription en cours;Choix de l'offre et livraison;374.97
109;14/06/2026 09:48:56;;Souscription en cours;Vérification d'identité;149.64
110;14/06/2026 09:48:56;;Souscription en cours;Vérification d'identité;397.40
111;14/06/2026 09:41:24;;Souscription en cours;Bénéficiaire effectifs;985.41
112;14/06/2026 09:41:24;;Souscription en cours;Bénéficiaire effectifs;597.36
113;14/06/2026 09:02:20;;Souscription en cours;Coordonnées personnelles;493.14
114;14/06/2026 09:02:20;;Souscription en cours;Coordonnées personnelles;265.68
115;14/06/2026 08:34:29;;Souscription en cours;Choix de l'offre et livraison;741.50
116;14/06/2026 08:34:29;;Souscription en cours;Choix de l'offre et livraison;154.81
117;14/06/2026 07:30:43;;Souscription en cours;Coordonnées personnelles;593.98
118;14/06/2026 07:30:43;;Souscription en cours;Coordonnées personnelles;847.82
119;14/06/2026 06:05:56;;Souscription en cours;Coordonnées personnelles;407.10
120;14/06/2026 06:05:56;;Souscription en cours;Coordonnées personnelles;646.12
121;14/06/2026 05:53:18;;Souscription non démarrée;Parcours non démarré;955.95
122;14/06/2026 05:53:18;;Souscription non démarrée;Parcours non démarré;406.40
123;14/06/2026 00:28:20;;Souscription en cours;Coordonnées personnelles;297.01
124;14/06/2026 00:28:20;;Souscription en cours;Coordonnées personnelles;887.63
125;14/06/2026 00:00:11;;Souscription en cours;Vérification d'identité;179.17
126;14/06/2026 00:00:11;;Souscription en cours;Vérification d'identité;227.40
127;13/06/2026 23:47:34;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);682.52
128;13/06/2026 23:47:34;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);406.14
129;13/06/2026 23:41:31;;Souscription en cours;Synchronisation référentiel personne NOVA;636.14
130;13/06/2026 23:41:31;;Souscription en cours;Synchronisation référentiel personne NOVA;567.68
131;13/06/2026 23:06:07;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;535.60
132;13/06/2026 23:06:07;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;438.30
133;13/06/2026 20:37:58;;Dossier validé;Parcours terminé;521.91
134;13/06/2026 20:37:58;;Dossier validé;Parcours terminé;386.89
135;13/06/2026 20:35:39;;Souscription en cours;Coordonnées personnelles;668.58
136;13/06/2026 20:35:39;;Souscription en cours;Coordonnées personnelles;566.95
137;13/06/2026 19:41:15;;Souscription non démarrée;Parcours non démarré;359.42
138;13/06/2026 19:41:15;;Souscription non démarrée;Parcours non démarré;946.79
139;13/06/2026 19:40:41;;Dossier validé;Parcours terminé;602.38
140;13/06/2026 19:40:41;;Dossier validé;Parcours terminé;338.60
141;13/06/2026 19:25:08;;Souscription en cours;Coordonnées personnelles;801.81
142;13/06/2026 19:25:08;;Souscription en cours;Coordonnées personnelles;551.89
143;13/06/2026 19:23:28;;Souscription en cours;Choix de l'offre et livraison;805.46
144;13/06/2026 19:23:28;;Souscription en cours;Choix de l'offre et livraison;523.36
145;13/06/2026 19:14:59;;Souscription en cours;Choix de l'offre et livraison;852.80
146;13/06/2026 19:14:59;;Souscription en cours;Choix de l'offre et livraison;676.14
147;13/06/2026 18:09:57;;Souscription en cours;Vérification d'identité;608.19
148;13/06/2026 18:09:57;;Souscription en cours;Vérification d'identité;697.02
149;13/06/2026 18:00:20;;Souscription en cours;Informations complémentaires (Etablissements, etc.);750.07
150;13/06/2026 18:00:20;;Souscription en cours;Informations complémentaires (Etablissements, etc.);701.75
151;13/06/2026 17:57:44;;Souscription en cours;Choix de l'offre et livraison;297.79
152;13/06/2026 17:57:44;;Souscription en cours;Choix de l'offre et livraison;343.42
153;13/06/2026 17:55:06;;Souscription non démarrée;Parcours non démarré;836.28
154;13/06/2026 17:55:06;;Souscription non démarrée;Parcours non démarré;877.24
155;13/06/2026 17:51:25;;Souscription en cours;Choix de l'offre et livraison;850.94
156;13/06/2026 17:51:25;;Souscription en cours;Choix de l'offre et livraison;711.57
157;13/06/2026 17:16:17;;Souscription non démarrée;Parcours non démarré;263.29
158;13/06/2026 17:16:17;;Souscription non démarrée;Parcours non démarré;740.02
159;13/06/2026 16:56:58;;Souscription en cours;Vérification d'identité;207.74
160;13/06/2026 16:56:58;;Souscription en cours;Vérification d'identité;206.59
161;13/06/2026 16:51:02;;Souscription en cours;Coordonnées personnelles;544.90
162;13/06/2026 16:51:02;;Souscription en cours;Coordonnées personnelles;503.50
163;13/06/2026 16:46:27;;Souscription en cours;Coordonnées personnelles;402.49
164;13/06/2026 16:46:27;;Souscription en cours;Coordonnées personnelles;116.83
165;13/06/2026 16:12:55;;Souscription en cours;Signature Contrat;472.02
166;13/06/2026 16:12:55;;Souscription en cours;Signature Contrat;220.40
167;13/06/2026 15:56:41;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);168.18
168;13/06/2026 15:56:41;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);437.00
169;13/06/2026 15:48:25;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;254.78
170;13/06/2026 15:48:25;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;442.78
171;13/06/2026 15:46:03;;Souscription non démarrée;Parcours non démarré;105.07
172;13/06/2026 15:46:03;;Souscription non démarrée;Parcours non démarré;725.48
173;13/06/2026 15:44:04;;Souscription en cours;Coordonnées personnelles;680.61
174;13/06/2026 15:44:04;;Souscription en cours;Coordonnées personnelles;814.84
175;13/06/2026 15:40:23;;Souscription en cours;Coordonnées personnelles;334.70
176;13/06/2026 15:40:23;;Souscription en cours;Coordonnées personnelles;977.31
177;13/06/2026 15:34:09;;Souscription en cours;Coordonnées personnelles;810.93
178;13/06/2026 15:34:09;;Souscription en cours;Coordonnées personnelles;622.10
179;13/06/2026 15:26:45;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;229.28
180;13/06/2026 15:26:45;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;753.59
181;13/06/2026 15:22:09;;Dossier refusé;Informations complémentaires (Etablissements, etc.);847.30
182;13/06/2026 15:22:09;;Dossier refusé;Informations complémentaires (Etablissements, etc.);965.62
183;13/06/2026 15:10:20;;Souscription en cours;Coordonnées personnelles;100.80
184;13/06/2026 15:10:20;;Souscription en cours;Coordonnées personnelles;231.43
185;13/06/2026 14:50:41;;Souscription en cours;Coordonnées personnelles;550.92
186;13/06/2026 14:50:41;;Souscription en cours;Coordonnées personnelles;843.06
187;13/06/2026 14:50:05;;Souscription en cours;Coordonnées personnelles;722.33
188;13/06/2026 14:50:05;;Souscription en cours;Coordonnées personnelles;925.90
189;13/06/2026 14:33:30;;Dossier validé;Parcours terminé;529.97
190;13/06/2026 14:33:30;;Dossier validé;Parcours terminé;741.77
191;13/06/2026 14:24:03;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;555.47
192;13/06/2026 14:24:03;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;769.32
193;13/06/2026 14:19:42;;Dossier refusé;Saisie société;626.28
194;13/06/2026 14:19:42;;Dossier refusé;Saisie société;293.11
195;13/06/2026 14:11:35;;Souscription en cours;Vérification d'identité;249.81
196;13/06/2026 14:11:35;;Souscription en cours;Vérification d'identité;880.12
197;13/06/2026 14:10:31;Z5735392;Dossier validé;Parcours terminé;622.81
198;13/06/2026 14:10:31;Z5735392;Dossier validé;Parcours terminé;517.32
199;13/06/2026 14:03:04;Manon LEFEBVRE;Dossier validé;Parcours terminé;245.53
200;13/06/2026 14:03:04;Manon LEFEBVRE;Dossier validé;Parcours terminé;487.66
201;13/06/2026 13:58:53;;Souscription en cours;Signature Contrat;116.06
202;13/06/2026 13:58:53;;Souscription en cours;Signature Contrat;175.22
203;13/06/2026 13:46:00;;Souscription en cours;Coordonnées personnelles;972.86
204;13/06/2026 13:46:00;;Souscription en cours;Coordonnées personnelles;597.74
205;13/06/2026 13:30:30;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;781.90
206;13/06/2026 13:30:30;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;689.16
207;13/06/2026 13:28:55;;Souscription en cours;Informations complémentaires (Etablissements, etc.);158.17
208;13/06/2026 13:28:55;;Souscription en cours;Informations complémentaires (Etablissements, etc.);659.27
209;13/06/2026 13:23:33;;Dossier refusé;Saisie société;957.48
210;13/06/2026 13:23:33;;Dossier refusé;Saisie société;167.14
211;13/06/2026 13:02:16;;Souscription en cours;Coordonnées personnelles;333.16
212;13/06/2026 13:02:16;;Souscription en cours;Coordonnées personnelles;173.88
213;13/06/2026 12:56:42;;Souscription en cours;Criblages BE(s);989.35
214;13/06/2026 12:56:42;;Souscription en cours;Criblages BE(s);814.07
215;13/06/2026 12:51:05;;Souscription non démarrée;Parcours non démarré;522.86
216;13/06/2026 12:51:05;;Souscription non démarrée;Parcours non démarré;861.35
217;13/06/2026 12:30:54;;Souscription non démarrée;Parcours non démarré;634.11
218;13/06/2026 12:30:54;;Souscription non démarrée;Parcours non démarré;528.63
219;13/06/2026 11:43:22;;Dossier validé;Parcours terminé;725.66
220;13/06/2026 11:43:22;;Dossier validé;Parcours terminé;372.69
221;13/06/2026 11:42:24;;Souscription en cours;Coordonnées personnelles;448.22
222;13/06/2026 11:42:24;;Souscription en cours;Coordonnées personnelles;494.43
223;13/06/2026 11:38:51;;Dossier validé;Parcours terminé;176.56
224;13/06/2026 11:38:51;;Dossier validé;Parcours terminé;454.27
225;13/06/2026 11:38:31;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;814.58
226;13/06/2026 11:38:31;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;804.18
227;13/06/2026 11:15:54;;Souscription en cours;Coordonnées personnelles;518.21
228;13/06/2026 11:15:54;;Souscription en cours;Coordonnées personnelles;120.77
229;13/06/2026 11:13:59;;Souscription en cours;Coordonnées personnelles;106.93
230;13/06/2026 11:13:59;;Souscription en cours;Coordonnées personnelles;554.31
231;13/06/2026 11:06:40;;Souscription en cours;Choix de l'offre et livraison;112.04
232;13/06/2026 11:06:40;;Souscription en cours;Choix de l'offre et livraison;235.09
233;13/06/2026 11:04:23;;Souscription en cours;Choix de l'offre et livraison;937.70
234;13/06/2026 11:04:23;;Souscription en cours;Choix de l'offre et livraison;974.19
235;13/06/2026 10:57:39;;Souscription en cours;Coordonnées personnelles;408.12
236;13/06/2026 10:57:39;;Souscription en cours;Coordonnées personnelles;852.48
237;13/06/2026 10:55:09;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;189.56
238;13/06/2026 10:55:09;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;251.58
239;13/06/2026 10:53:23;;Souscription en cours;Bénéficiaire effectifs;564.27
240;13/06/2026 10:53:23;;Souscription en cours;Bénéficiaire effectifs;260.01
241;13/06/2026 10:18:03;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);506.15
242;13/06/2026 10:18:03;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);552.43
243;13/06/2026 10:10:34;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;103.33
244;13/06/2026 10:10:34;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;216.52
245;13/06/2026 10:03:03;;Souscription en cours;Bénéficiaire effectifs;556.62
246;13/06/2026 10:03:03;;Souscription en cours;Bénéficiaire effectifs;192.13
247;13/06/2026 10:00:06;;Souscription non démarrée;Parcours non démarré;845.28
248;13/06/2026 10:00:06;;Souscription non démarrée;Parcours non démarré;964.28
249;13/06/2026 09:42:22;;Souscription en cours;Coordonnées personnelles;304.29
250;13/06/2026 09:42:22;;Souscription en cours;Coordonnées personnelles;773.37
251;13/06/2026 09:25:12;;Dossier validé;Parcours terminé;531.57
252;13/06/2026 09:25:12;;Dossier validé;Parcours terminé;823.33
253;13/06/2026 09:05:18;;Souscription en cours;Coordonnées personnelles;164.83
254;13/06/2026 09:05:18;;Souscription en cours;Coordonnées personnelles;330.32
255;13/06/2026 09:00:21;;Dossier refusé;Saisie société;719.84
256;13/06/2026 09:00:21;;Dossier refusé;Saisie société;397.15
257;13/06/2026 08:38:33;;Souscription en cours;Coordonnées personnelles;124.56
258;13/06/2026 08:38:33;;Souscription en cours;Coordonnées personnelles;781.58
259;13/06/2026 08:29:45;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);469.54
260;13/06/2026 08:29:45;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);626.80
261;13/06/2026 08:15:50;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);827.38
262;13/06/2026 08:15:50;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);381.10
263;13/06/2026 08:15:41;;Souscription en cours;Coordonnées personnelles;269.57
264;13/06/2026 08:15:41;;Souscription en cours;Coordonnées personnelles;212.69
265;13/06/2026 06:14:03;;Souscription en cours;Coordonnées personnelles;345.60
266;13/06/2026 06:14:03;;Souscription en cours;Coordonnées personnelles;146.47
267;13/06/2026 04:57:30;;Souscription en cours;Coordonnées personnelles;466.95
268;13/06/2026 04:57:30;;Souscription en cours;Coordonnées personnelles;666.23
269;13/06/2026 01:21:12;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;346.46
270;13/06/2026 01:21:12;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;625.50
271;12/06/2026 23:58:31;;Dossier validé;Parcours terminé;499.90
272;12/06/2026 23:58:31;;Dossier validé;Parcours terminé;369.90
273;12/06/2026 23:52:55;;Souscription en cours;Coordonnées personnelles;577.28
274;12/06/2026 23:52:55;;Souscription en cours;Coordonnées personnelles;832.86
275;12/06/2026 23:52:28;;Souscription en cours;Coordonnées personnelles;536.60
276;12/06/2026 23:52:28;;Souscription en cours;Coordonnées personnelles;380.41
277;12/06/2026 23:21:02;;Souscription en cours;Signature Contrat;401.09
278;12/06/2026 23:21:02;;Souscription en cours;Signature Contrat;518.88
279;12/06/2026 23:17:48;;Dossier validé;Parcours terminé;920.22
280;12/06/2026 23:17:48;;Dossier validé;Parcours terminé;848.01
281;12/06/2026 22:28:24;;Dossier refusé;Saisie société;849.91
282;12/06/2026 22:28:24;;Dossier refusé;Saisie société;449.80
283;12/06/2026 21:49:45;;Souscription non démarrée;Parcours non démarré;314.86
284;12/06/2026 21:49:45;;Souscription non démarrée;Parcours non démarré;884.33
285;12/06/2026 21:39:29;;Souscription en cours;Signature Contrat;931.95
286;12/06/2026 21:39:29;;Souscription en cours;Signature Contrat;129.12
287;12/06/2026 21:34:42;;Dossier refusé;Saisie société;554.13
288;12/06/2026 21:34:42;;Dossier refusé;Saisie société;106.89
289;12/06/2026 21:12:21;;Souscription non démarrée;Parcours non démarré;536.95
290;12/06/2026 21:12:21;;Souscription non démarrée;Parcours non démarré;686.48
291;12/06/2026 20:57:33;;Souscription en cours;Coordonnées personnelles;899.57
292;12/06/2026 20:57:33;;Souscription en cours;Coordonnées personnelles;311.75
293;12/06/2026 20:44:21;;Souscription en cours;Coordonnées personnelles;946.69
294;12/06/2026 20:44:21;;Souscription en cours;Coordonnées personnelles;819.90
295;12/06/2026 20:33:18;;Souscription en cours;Choix de l'offre et livraison;901.96
296;12/06/2026 20:33:18;;Souscription en cours;Choix de l'offre et livraison;378.25
297;12/06/2026 20:31:48;Z5750800;Dossier refusé;Informations complémentaires (Etablissements, etc.);849.03
298;12/06/2026 20:31:48;Z5750800;Dossier refusé;Informations complémentaires (Etablissements, etc.);591.18
299;12/06/2026 20:14:01;;Souscription en cours;Coordonnées personnelles;545.63
300;12/06/2026 20:14:01;;Souscription en cours;Coordonnées personnelles;661.54
301;12/06/2026 19:59:17;Z5750800;Dossier validé;Parcours terminé;665.47
302;12/06/2026 19:59:17;Z5750800;Dossier validé;Parcours terminé;309.69
303;12/06/2026 19:50:51;;Souscription en cours;Coordonnées personnelles;447.68
304;12/06/2026 19:50:51;;Souscription en cours;Coordonnées personnelles;693.51
305;12/06/2026 19:43:57;;Dossier validé;Parcours terminé;704.65
306;12/06/2026 19:43:57;;Dossier validé;Parcours terminé;114.25
307;12/06/2026 19:43:45;;Souscription en cours;Coordonnées personnelles;715.69
308;12/06/2026 19:43:45;;Souscription en cours;Coordonnées personnelles;766.25
309;12/06/2026 19:27:41;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;351.33
310;12/06/2026 19:27:41;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;162.71
311;12/06/2026 19:24:17;;Souscription en cours;Coordonnées personnelles;690.84
312;12/06/2026 19:24:17;;Souscription en cours;Coordonnées personnelles;624.88
313;12/06/2026 19:19:20;;Souscription non démarrée;Parcours non démarré;810.25
314;12/06/2026 19:19:20;;Souscription non démarrée;Parcours non démarré;550.45
315;12/06/2026 18:43:10;;Souscription en cours;Choix de l'offre et livraison;822.03
316;12/06/2026 18:43:10;;Souscription en cours;Choix de l'offre et livraison;860.62
317;12/06/2026 18:39:46;;Souscription en cours;Signature Contrat;122.29
318;12/06/2026 18:39:46;;Souscription en cours;Signature Contrat;530.90
319;12/06/2026 18:26:04;;Souscription en cours;Choix de l'offre et livraison;514.43
320;12/06/2026 18:26:04;;Souscription en cours;Choix de l'offre et livraison;170.09
321;12/06/2026 18:24:31;;Souscription en cours;Signature Contrat;342.95
322;12/06/2026 18:24:31;;Souscription en cours;Signature Contrat;456.93
323;12/06/2026 18:16:30;;Dossier validé;Parcours terminé;525.18
324;12/06/2026 18:16:30;;Dossier validé;Parcours terminé;473.32
325;12/06/2026 18:11:23;;Dossier refusé;Signature Contrat;513.02
326;12/06/2026 18:11:23;;Dossier refusé;Signature Contrat;200.34
327;12/06/2026 18:08:42;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);723.34
328;12/06/2026 18:08:42;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);696.15
329;12/06/2026 18:07:17;;Souscription en cours;Coordonnées personnelles;870.92
330;12/06/2026 18:07:17;;Souscription en cours;Coordonnées personnelles;689.91
331;12/06/2026 18:00:18;;Dossier validé;Parcours terminé;790.88
332;12/06/2026 18:00:18;;Dossier validé;Parcours terminé;864.28
333;12/06/2026 17:59:31;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;887.61
334;12/06/2026 17:59:31;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;607.55
335;12/06/2026 17:39:43;;Dossier refusé;Choix de l'offre et livraison;979.00
336;12/06/2026 17:39:43;;Dossier refusé;Choix de l'offre et livraison;580.05
337;12/06/2026 17:30:36;;Souscription non démarrée;Parcours non démarré;145.69
338;12/06/2026 17:30:36;;Souscription non démarrée;Parcours non démarré;273.70
339;12/06/2026 17:29:14;;Souscription non démarrée;Parcours non démarré;651.67
340;12/06/2026 17:29:14;;Souscription non démarrée;Parcours non démarré;215.51
341;12/06/2026 17:27:27;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;742.74
342;12/06/2026 17:27:27;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;671.84
343;12/06/2026 17:25:19;;Souscription non démarrée;Parcours non démarré;570.85
344;12/06/2026 17:25:19;;Souscription non démarrée;Parcours non démarré;698.68
