Numéro;Date de création;Responsable;Statut;Étape en cours;Valeur
47;21/06/2026 17:58:29;;Souscription en cours;Signature Contrat;566.13
48;21/06/2026 17:58:29;;Souscription en cours;Signature Contrat;298.86
49;21/06/2026 17:57:08;;Souscription en cours;Vérification d'identité;256.48
50;21/06/2026 17:57:08;;Souscription en cours;Vérification d'identité;866.28
51;21/06/2026 17:47:43;;Souscription non démarrée;Parcours non démarré;621.42
52;21/06/2026 17:47:43;;Souscription non démarrée;Parcours non démarré;992.21
53;21/06/2026 17:38:12;;Souscription en cours;Signature Contrat;952.99
54;21/06/2026 17:38:12;;Souscription en cours;Signature Contrat;880.14
55;21/06/2026 17:31:11;;Souscription en cours;Coordonnées personnelles;981.46
56;21/06/2026 17:31:11;;Souscription en cours;Coordonnées personnelles;144.15
57;21/06/2026 17:04:49;;Souscription non démarrée;Parcours non démarré;462.67
58;21/06/2026 17:04:49;;Souscription non démarrée;Parcours non démarré;220.23
59;21/06/2026 17:00:51;;Souscription en cours;Coordonnées personnelles;352.52
60;21/06/2026 17:00:51;;Souscription en cours;Coordonnées personnelles;743.50
61;21/06/2026 16:56:53;;Souscription en cours;Coordonnées personnelles;384.19
62;21/06/2026 16:56:53;;Souscription en cours;Coordonnées personnelles;645.96
63;21/06/2026 16:43:05;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);230.62
64;21/06/2026 16:43:05;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);652.14
65;21/06/2026 16:36:03;;Souscription en cours;Coordonnées personnelles;220.91
66;21/06/2026 16:36:03;;Souscription en cours;Coordonnées personnelles;816.54
67;21/06/2026 16:32:56;;Souscription en cours;Choix de l'offre et livraison;776.40
68;21/06/2026 16:32:56;;Souscription en cours;Choix de l'offre et livraison;750.16
69;21/06/2026 16:22:49;;Souscription en cours;Informations complémentaires (Etablissements, etc.);506.27
70;21/06/2026 16:22:49;;Souscription en cours;Informations complémentaires (Etablissements, etc.);388.23
71;21/06/2026 16:21:19;;Souscription en cours;Vérification d'identité;535.52
72;21/06/2026 16:21:19;;Souscription en cours;Vérification d'identité;531.77
73;21/06/2026 16:04:02;;Souscription en cours;Choix de l'offre et livraison;478.58
74;21/06/2026 16:04:02;;Souscription en cours;Choix de l'offre et livraison;564.42
75;21/06/2026 16:01:41;;Souscription en cours;Coordonnées personnelles;713.02
76;21/06/2026 16:01:41;;Souscription en cours;Coordonnées personnelles;302.44
77;21/06/2026 15:52:05;;Souscription en cours;Coordonnées personnelles;706.75
78;21/06/2026 15:52:05;;Souscription en cours;Coordonnées personnelles;775.19
79;21/06/2026 15:47:03;;Souscription en cours;Vérification d'identité;155.48
80;21/06/2026 15:47:03;;Souscription en cours;Vérification d'identité;841.02
81;21/06/2026 15:45:28;;Souscription en cours;Coordonnées personnelles;640.52
82;21/06/2026 15:45:28;;Souscription en cours;Coordonnées personnelles;924.74
83;21/06/2026 15:45:05;;Souscription en cours;Choix de l'offre et livraison;220.98
84;21/06/2026 15:45:05;;Souscription en cours;Choix de l'offre et livraison;993.05
85;21/06/2026 15:30:14;;Souscription non démarrée;Parcours non démarré;387.19
86;21/06/2026 15:30:14;;Souscription non démarrée;Parcours non démarré;713.71
87;21/06/2026 15:21:39;;Souscription en cours;Coordonnées personnelles;874.76
88;21/06/2026 15:21:39;;Souscription en cours;Coordonnées personnelles;147.61
89;21/06/2026 15:16:00;;Souscription en cours;Vérification d'identité;860.03
90;21/06/2026 15:16:00;;Souscription en cours;Vérification d'identité;243.12
91;21/06/2026 15:07:16;;Souscription en cours;Coordonnées personnelles;873.88
92;21/06/2026 15:07:16;;Souscription en cours;Coordonnées personnelles;824.35
93;21/06/2026 14:56:10;;Souscription en cours;Coordonnées personnelles;855.35
94;21/06/2026 14:56:10;;Souscription en cours;Coordonnées personnelles;241.34
95;21/06/2026 14:53:39;;Souscription en cours;Choix de l'offre et livraison;225.61
96;21/06/2026 14:53:39;;Souscription en cours;Choix de l'offre et livraison;885.94
97;21/06/2026 14:43:07;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);491.32
98;21/06/2026 14:43:07;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);673.99
99;21/06/2026 14:42:49;;Souscription en cours;Coordonnées personnelles;553.26
100;21/06/2026 14:42:49;;Souscription en cours;Coordonnées personnelles;899.47
101;21/06/2026 14:30:38;;Souscription en cours;Coordonnées personnelles;331.82
102;21/06/2026 14:30:38;;Souscription en cours;Coordonnées personnelles;175.19
103;21/06/2026 13:34:34;;Dossier validé;Parcours terminé;424.57
104;21/06/2026 13:34:34;;Dossier validé;Parcours terminé;440.00
105;21/06/2026 13:33:47;;Souscription en cours;Vérification d'identité;883.63
106;21/06/2026 13:33:47;;Souscription en cours;Vérification d'identité;235.34
107;21/06/2026 13:26:22;;Souscription en cours;Coordonnées personnelles;367.85
108;21/06/2026 13:26:22;;Souscription en cours;Coordonnées personnelles;149.62
109;21/06/2026 12:51:48;;Souscription en cours;Choix de l'offre et livraison;185.34
110;21/06/2026 12:51:48;;Souscription en cours;Choix de l'offre et livraison;491.56
111;21/06/2026 12:51:09;;Souscription en cours;Coordonnées personnelles;482.76
112;21/06/2026 12:51:09;;Souscription en cours;Coordonnées personnelles;370.02
113;21/06/2026 12:44:46;;Souscription non démarrée;Parcours non démarré;711.88
114;21/06/2026 12:44:46;;Souscription non démarrée;Parcours non démarré;157.63
115;21/06/2026 12:34:08;;Souscription en cours;Vérification d'identité;668.78
116;21/06/2026 12:34:08;;Souscription en cours;Vérification d'identité;344.39
117;21/06/2026 12:33:27;;Souscription en cours;Choix de l'offre et livraison;656.71
118;21/06/2026 12:33:27;;Souscription en cours;Choix de l'offre et livraison;565.14
119;21/06/2026 11:46:47;;Souscription en cours;Coordonnées personnelles;915.40
120;21/06/2026 11:46:47;;Souscription en cours;Coordonnées personnelles;264.59
121;21/06/2026 11:44:49;;Souscription en cours;Vérification d'identité;414.44
122;21/06/2026 11:44:49;;Souscription en cours;Vérification d'identité;537.64
123;21/06/2026 11:31:28;;Souscription en cours;Coordonnées personnelles;675.06
124;21/06/2026 11:31:28;;Souscription en cours;Coordonnées personnelles;781.52
125;21/06/2026 11:27:30;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;509.17
126;21/06/2026 11:27:30;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;912.28
127;21/06/2026 11:20:21;;Souscription en cours;Vérification d'identité;513.20
128;21/06/2026 11:20:21;;Souscription en cours;Vérification d'identité;669.81
129;21/06/2026 11:17:14;;Souscription en cours;Choix de l'offre et livraison;897.33
130;21/06/2026 11:17:14;;Souscription en cours;Choix de l'offre et livraison;755.26
131;21/06/2026 11:16:18;;Souscription en cours;Signature Contrat;477.36
132;21/06/2026 11:16:18;;Souscription en cours;Signature Contrat;523.41
133;21/06/2026 11:15:04;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);725.24
134;21/06/2026 11:15:04;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);702.16
135;21/06/2026 11:06:38;;Souscription en cours;Vérification d'identité;897.65
136;21/06/2026 11:06:38;;Souscription en cours;Vérification d'identité;508.07
137;21/06/2026 11:04:42;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;732.78
138;21/06/2026 11:04:42;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;187.45
139;21/06/2026 10:56:51;;Souscription non démarrée;Parcours non démarré;403.75
140;21/06/2026 10:56:51;;Souscription non démarrée;Parcours non démarré;641.20
141;21/06/2026 10:56:11;;Souscription en cours;Coordonnées personnelles;542.14
142;21/06/2026 10:56:11;;Souscription en cours;Coordonnées personnelles;707.78
143;21/06/2026 10:44:23;;Souscription en cours;Coordonnées personnelles;377.36
144;21/06/2026 10:44:23;;Souscription en cours;Coordonnées personnelles;672.70
145;21/06/2026 10:31:39;;Souscription en cours;Coordonnées personnelles;917.97
146;21/06/2026 10:31:39;;Souscription en cours;Coordonnées personnelles;224.26
147;21/06/2026 10:21:15;;Souscription en cours;Coordonnées personnelles;585.64
148;21/06/2026 10:21:15;;Souscription en cours;Coordonnées personnelles;366.58
149;21/06/2026 10:10:08;;Souscription en cours;Coordonnées personnelles;978.73
150;21/06/2026 10:10:08;;Souscription en cours;Coordonnées personnelles;955.19
151;21/06/2026 10:08:55;;Souscription en cours;Signature Contrat;264.48
152;21/06/2026 10:08:55;;Souscription en cours;Signature Contrat;831.65
153;21/06/2026 10:08:28;;Souscription en cours;Coordonnées personnelles;713.39
154;21/06/2026 10:08:28;;Souscription en cours;Coordonnées personnelles;242.91
155;21/06/2026 10:04:18;;Souscription en cours;Choix de l'offre et livraison;857.67
156;21/06/2026 10:04:18;;Souscription en cours;Choix de l'offre et livraison;951.33
157;21/06/2026 09:48:09;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;546.48
158;21/06/2026 09:48:09;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;746.40
159;21/06/2026 09:11:31;;Souscription en cours;Coordonnées personnelles;967.83
160;21/06/2026 09:11:31;;Souscription en cours;Coordonnées personnelles;890.01
161;21/06/2026 09:06:40;;Souscription en cours;Coordonnées personnelles;625.60
162;21/06/2026 09:06:40;;Souscription en cours;Coordonnées personnelles;874.15
163;21/06/2026 08:38:07;;Souscription en cours;Coordonnées personnelles;469.29
164;21/06/2026 08:38:07;;Souscription en cours;Coordonnées personnelles;597.67
165;21/06/2026 02:19:13;;Souscription en cours;Coordonnées personnelles;405.97
166;21/06/2026 02:19:13;;Souscription en cours;Coordonnées personnelles;620.70
167;21/06/2026 02:10:26;;Souscription en cours;Choix de l'offre et livraison;909.29
168;21/06/2026 02:10:26;;Souscription en cours;Choix de l'offre et livraison;286.36
169;21/06/2026 01:14:14;;Souscription en cours;Coordonnées personnelles;597.04
170;21/06/2026 01:14:14;;Souscription en cours;Coordonnées personnelles;159.49
171;20/06/2026 23:38:34;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;836.11
172;20/06/2026 23:38:34;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;565.41
173;20/06/2026 23:26:20;;Souscription en cours;Coordonnées personnelles;233.14
174;20/06/2026 23:26:20;;Souscription en cours;Coordonnées personnelles;286.99
175;20/06/2026 23:17:31;;Souscription en cours;Choix de l'offre et livraison;675.90
176;20/06/2026 23:17:31;;Souscription en cours;Choix de l'offre et livraison;872.26
177;20/06/2026 22:49:55;;Souscription en cours;Informations complémentaires (Etablissements, etc.);666.14
178;20/06/2026 22:49:55;;Souscription en cours;Informations complémentaires (Etablissements, etc.);440.22
179;20/06/2026 22:21:38;;Souscription non démarrée;Parcours non démarré;185.03
180;20/06/2026 22:21:38;;Souscription non démarrée;Parcours non démarré;406.40
181;20/06/2026 21:28:35;;Souscription en cours;Coordonnées personnelles;749.88
182;20/06/2026 21:28:35;;Souscription en cours;Coordonnées personnelles;519.00
183;20/06/2026 21:01:56;;Souscription en cours;Vérification d'identité;525.97
184;20/06/2026 21:01:56;;Souscription en cours;Vérification d'identité;185.90
185;20/06/2026 20:59:40;;En attente d'analyse Agent - Dossier sans erreur;Parcours terminé;925.53
186;20/06/2026 20:59:40;;En attente d'analyse Agent - Dossier sans erreur;Parcours terminé;668.90
187;20/06/2026 20:48:48;;Souscription en cours;Coordonnées personnelles;833.48
188;20/06/2026 20:48:48;;Souscription en cours;Coordonnées personnelles;243.67
189;20/06/2026 20:48:11;;Dossier validé;Parcours terminé;832.45
190;20/06/2026 20:48:11;;Dossier validé;Parcours terminé;237.06
191;20/06/2026 20:25:54;;Souscription non démarrée;Parcours non démarré;338.48
192;20/06/2026 20:25:54;;Souscription non démarrée;Parcours non démarré;109.68
193;20/06/2026 20:25:18;;Souscription en cours;Choix de l'offre et livraison;725.41
194;20/06/2026 20:25:18;;Souscription en cours;Choix de l'offre et livraison;319.98
195;20/06/2026 19:53:02;;Souscription en cours;Criblages BE(s);189.38
196;20/06/2026 19:53:02;;Souscription en cours;Criblages BE(s);121.18
197;20/06/2026 19:31:53;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;140.65
198;20/06/2026 19:31:53;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;657.69
199;20/06/2026 19:22:26;;Souscription en cours;Signature Contrat;568.34
200;20/06/2026 19:22:26;;Souscription en cours;Signature Contrat;408.54
201;20/06/2026 18:49:10;;Souscription en cours;Coordonnées personnelles;666.68
202;20/06/2026 18:49:10;;Souscription en cours;Coordonnées personnelles;499.22
203;20/06/2026 18:21:32;;Souscription en cours;Coordonnées personnelles;989.48
204;20/06/2026 18:21:32;;Souscription en cours;Coordonnées personnelles;625.57
205;20/06/2026 18:15:36;;En attente d'analyse Agent - Dossier sans erreur;Parcours terminé;113.69
206;20/06/2026 18:15:36;;En attente d'analyse Agent - Dossier sans erreur;Parcours terminé;352.56
207;20/06/2026 18:15:17;;Souscription non démarrée;Parcours non démarré;125.30
208;20/06/2026 18:15:17;;Souscription non démarrée;Parcours non démarré;590.94
209;20/06/2026 18:14:50;;Souscription en cours;Coordonnées personnelles;226.93
210;20/06/2026 18:14:50;;Souscription en cours;Coordonnées personnelles;462.45
211;20/06/2026 18:09:02;;Souscription en cours;Vérification d'identité;960.32
212;20/06/2026 18:09:02;;Souscription en cours;Vérification d'identité;238.42
213;20/06/2026 18:04:21;;Souscription en cours;Coordonnées personnelles;250.12
214;20/06/2026 18:04:21;;Souscription en cours;Coordonnées personnelles;739.42
215;20/06/2026 17:52:01;;Dossier validé;Parcours terminé;970.15
216;20/06/2026 17:52:01;;Dossier validé;Parcours terminé;703.09
217;20/06/2026 17:48:55;;Souscription non démarrée;Parcours non démarré;816.65
218;20/06/2026 17:48:55;;Souscription non démarrée;Parcours non démarré;606.09
219;20/06/2026 17:44:41;;Dossier validé;Parcours terminé;649.11
220;20/06/2026 17:44:41;;Dossier validé;Parcours terminé;168.08
221;20/06/2026 17:33:04;;Souscription en cours;Choix de l'offre et livraison;757.61
222;20/06/2026 17:33:04;;Souscription en cours;Choix de l'offre et livraison;149.59
223;20/06/2026 17:27:30;;Souscription en cours;Signature Contrat;865.01
224;20/06/2026 17:27:30;;Souscription en cours;Signature Contrat;614.54
225;20/06/2026 17:21:11;;Souscription non démarrée;Parcours non démarré;128.30
226;20/06/2026 17:21:11;;Souscription non démarrée;Parcours non démarré;652.73
227;20/06/2026 17:15:55;;Souscription non démarrée;Parcours non démarré;212.28
228;20/06/2026 17:15:55;;Souscription non démarrée;Parcours non démarré;234.92
229;20/06/2026 17:02:28;;Dossier refusé;Saisie société;647.29
230;20/06/2026 17:02:28;;Dossier refusé;Saisie société;427.09
231;20/06/2026 16:51:14;;Dossier validé;Parcours terminé;616.98
232;20/06/2026 16:51:14;;Dossier validé;Parcours terminé;490.76
233;20/06/2026 16:48:17;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;902.58
234;20/06/2026 16:48:17;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;877.66
235;20/06/2026 16:42:49;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;644.74
236;20/06/2026 16:42:49;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;641.46
237;20/06/2026 16:31:36;;Souscription en cours;Coordonnées personnelles;248.74
238;20/06/2026 16:31:36;;Souscription en cours;Coordonnées personnelles;698.81
239;20/06/2026 16:05:47;;Souscription non démarrée;Parcours non démarré;574.60
240;20/06/2026 16:05:47;;Souscription non démarrée;Parcours non démarré;383.60
241;20/06/2026 16:05:14;;Dossier validé;Parcours terminé;302.72
242;20/06/2026 16:05:14;;Dossier validé;Parcours terminé;786.17
243;20/06/2026 15:59:17;;Dossier validé;Parcours terminé;734.24
244;20/06/2026 15:59:17;;Dossier validé;Parcours terminé;109.07
245;20/06/2026 15:47:03;;Souscription en cours;Choix de l'offre et livraison;125.43
246;20/06/2026 15:47:03;;Souscription en cours;Choix de l'offre et livraison;997.04
247;20/06/2026 15:37:14;;Souscription en cours;Informations complémentaires (Etablissements, etc.);317.18
248;20/06/2026 15:37:14;;Souscription en cours;Informations complémentaires (Etablissements, etc.);981.27
249;20/06/2026 15:37:12;;Dossier validé;Parcours terminé;149.67
250;20/06/2026 15:37:12;;Dossier validé;Parcours terminé;484.50
251;20/06/2026 15:32:20;;Souscription en cours;Signature Contrat;528.48
252;20/06/2026 15:32:20;;Souscription en cours;Signature Contrat;778.26
253;20/06/2026 15:32:06;;Dossier validé;Parcours terminé;497.57
254;20/06/2026 15:32:06;;Dossier validé;Parcours terminé;404.47
255;20/06/2026 15:31:10;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;617.28
256;20/06/2026 15:31:10;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;784.73
257;20/06/2026 15:15:42;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;557.60
258;20/06/2026 15:15:42;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;917.06
259;20/06/2026 15:15:13;;Souscription en cours;Coordonnées personnelles;770.67
260;20/06/2026 15:15:13;;Souscription en cours;Coordonnées personnelles;464.55
261;20/06/2026 15:04:56;;Souscription en cours;Choix de l'offre et livraison;754.03
262;20/06/2026 15:04:56;;Souscription en cours;Choix de l'offre et livraison;271.56
263;20/06/2026 14:56:07;;Souscription en cours;Coordonnées personnelles;457.81
264;20/06/2026 14:56:07;;Souscription en cours;Coordonnées personnelles;692.68
265;20/06/2026 14:39:54;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;395.52
266;20/06/2026 14:39:54;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;378.82
267;20/06/2026 14:30:53;;Souscription en cours;Signature Contrat;401.67
268;20/06/2026 14:30:53;;Souscription en cours;Signature Contrat;249.14
269;20/06/2026 14:20:25;;Souscription en cours;Coordonnées personnelles;342.13
270;20/06/2026 14:20:25;;Souscription en cours;Coordonnées personnelles;734.63
271;20/06/2026 14:07:10;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;253.07
272;20/06/2026 14:07:10;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;991.37
273;20/06/2026 14:02:41;;Souscription en cours;Coordonnées personnelles;917.89
274;20/06/2026 14:02:41;;Souscription en cours;Coordonnées personnelles;577.15
275;20/06/2026 13:49:55;;Souscription non démarrée;Parcours non démarré;392.19
276;20/06/2026 13:49:55;;Souscription non démarrée;Parcours non démarré;520.28
277;20/06/2026 13:47:32;;Souscription en cours;Coordonnées personnelles;286.11
278;20/06/2026 13:47:32;;Souscription en cours;Coordonnées personnelles;822.17
279;20/06/2026 13:44:12;;Souscription en cours;Coordonnées personnelles;663.76
280;20/06/2026 13:44:12;;Souscription en cours;Coordonnées personnelles;617.78
281;20/06/2026 13:39:50;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);203.19
282;20/06/2026 13:39:50;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);977.60
283;20/06/2026 13:35:42;;Souscription en cours;Signature Contrat;849.66
284;20/06/2026 13:35:42;;Souscription en cours;Signature Contrat;588.39
285;20/06/2026 13:20:59;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;572.94
286;20/06/2026 13:20:59;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;446.99
287;20/06/2026 13:11:50;;Dossier refusé;Signature Contrat;827.19
288;20/06/2026 13:11:50;;Dossier refusé;Signature Contrat;156.78
289;20/06/2026 13:11:27;;Souscription en cours;Choix de l'offre et livraison;834.97
290;20/06/2026 13:11:27;;Souscription en cours;Choix de l'offre et livraison;421.18
291;20/06/2026 13:09:16;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;494.61
292;20/06/2026 13:09:16;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;683.67
293;20/06/2026 13:07:39;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;411.65
294;20/06/2026 13:07:39;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;768.49
295;20/06/2026 12:21:25;;Souscription en cours;Signature Contrat;466.89
296;20/06/2026 12:21:25;;Souscription en cours;Signature Contrat;637.36
297;20/06/2026 12:11:35;;Souscription en cours;Choix de l'offre et livraison;237.52
298;20/06/2026 12:11:35;;Souscription en cours;Choix de l'offre et livraison;851.86
299;20/06/2026 11:58:40;;Souscription en cours;Choix de l'offre et livraison;865.02
300;20/06/2026 11:58:40;;Souscription en cours;Choix de l'offre et livraison;247.21
301;20/06/2026 11:57:23;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;653.88
302;20/06/2026 11:57:23;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;847.94
303;20/06/2026 11:51:52;;Souscription en cours;Coordonnées personnelles;929.18
304;20/06/2026 11:51:52;;Souscription en cours;Coordonnées personnelles;986.25
305;20/06/2026 11:50:52;Hugo MARTIN;Dossier validé;Parcours terminé;361.05
306;20/06/2026 11:50:52;Hugo MARTIN;Dossier validé;Parcours terminé;241.35
307;20/06/2026 11:47:27;;Souscription en cours;Signature Contrat;160.00
308;20/06/2026 11:47:27;;Souscription en cours;Signature Contrat;520.51
309;20/06/2026 11:45:21;;Dossier validé;Parcours terminé;184.40
310;20/06/2026 11:45:21;;Dossier validé;Parcours terminé;343.92
311;20/06/2026 11:40:41;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);271.94
312;20/06/2026 11:40:41;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);452.62
313;20/06/2026 11:40:23;;Souscription en cours;Coordonnées personnelles;227.21
314;20/06/2026 11:40:23;;Souscription en cours;Coordonnées personnelles;891.87
315;20/06/2026 11:35:38;;Dossier validé;Parcours terminé;430.37
316;20/06/2026 11:35:38;;Dossier validé;Parcours terminé;316.90
317;20/06/2026 11:28:30;;Souscription en cours;Vérification d'identité;106.24
318;20/06/2026 11:28:30;;Souscription en cours;Vérification d'identité;847.98
319;20/06/2026 11:14:23;;Souscription en cours;Coordonnées personnelles;756.58
320;20/06/2026 11:14:23;;Souscription en cours;Coordonnées personnelles;403.44
321;20/06/2026 10:36:53;;Dossier refusé;Saisie société;839.95
322;20/06/2026 10:36:53;;Dossier refusé;Saisie société;179.07
323;20/06/2026 10:36:09;;Souscription en cours;Coordonnées personnelles;687.92
324;20/06/2026 10:36:09;;Souscription en cours;Coordonnées personnelles;845.44
325;20/06/2026 10:31:53;;Souscription en cours;Coordonnées personnelles;583.43
326;20/06/2026 10:31:53;;Souscription en cours;Coordonnées personnelles;581.15
327;20/06/2026 10:26:18;;Dossier validé;Parcours terminé;899.83
328;20/06/2026 10:26:18;;Dossier validé;Parcours terminé;241.17
329;20/06/2026 10:19:01;;Souscription en cours;Coordonnées personnelles;751.01
330;20/06/2026 10:19:01;;Souscription en cours;Coordonnées personnelles;702.00
331;20/06/2026 10:10:21;;Dossier validé;Parcours terminé;918.35
332;20/06/2026 10:10:21;;Dossier validé;Parcours terminé;596.43
333;20/06/2026 10:09:54;;Souscription en cours;Choix de l'offre et livraison;117.29
334;20/06/2026 10:09:54;;Souscription en cours;Choix de l'offre et livraison;204.56
335;20/06/2026 10:08:56;;Souscription en cours;Coordonnées personnelles;534.28
336;20/06/2026 10:08:56;;Souscription en cours;Coordonnées personnelles;131.96
337;20/06/2026 10:03:36;;Dossier validé;Parcours terminé;376.83
338;20/06/2026 10:03:36;;Dossier validé;Parcours terminé;340.41
339;20/06/2026 09:57:46;;Souscription non démarrée;Parcours non démarré;218.27
340;20/06/2026 09:57:46;;Souscription non démarrée;Parcours non démarré;450.57
341;20/06/2026 09:57:27;;Dossier refusé;Saisie société;731.80
342;20/06/2026 09:57:27;;Dossier refusé;Saisie société;990.09
343;20/06/2026 09:51:44;;Dossier validé;Parcours terminé;517.84
344;20/06/2026 09:51:44;;Dossier validé;Parcours terminé;638.65
345;20/06/2026 09:42:11;;Souscription en cours;Coordonnées personnelles;785.14
346;20/06/2026 09:42:11;;Souscription en cours;Coordonnées personnelles;473.75
347;20/06/2026 09:41:24;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;486.52
